	chromosome	end	gene	gene_end	gene_length	gene_midpoint	gene_start	min_distance_to_mutations	start	trial
6	chromosome_07	5163877.0	ChCC-v11016672m.g	5166319.0	4178.0	5164230.0	5162141.0	359617.0	5163876.0	trial_15
7	chromosome_17	1293016.0	ChCC-v11035477m.g	1302382.0	10822.0	1296971.0	1291560.0	1738625.0	1293015.0	trial_15
0	chromosome_13	3289151.0	ChCC-v11029219m.g	3294249.0	10304.0	3289097.0	3283945.0	1174205.0	3289150.0	trial_16
1	chromosome_01	6108529.0	ChCC-v11002108m.g	6110620.0	4408.0	6108416.0	6106212.0	3262365.0	6108528.0	trial_16
2	chromosome_04	106481.0	ChCC-v11009439m.g	110825.0	6031.0	107809.0	104794.0	3182353.0	106480.0	trial_16
3	chromosome_17	6073083.0	intergenic	6073083.0	1.0	6073082.0	6073082.0	3037486.0	6073082.0	trial_16
4	chromosome_06	3566788.0	ChCC-v11012913m.g	3571539.0	8952.0	3567063.0	3562587.0	384617.0	3566787.0	trial_16
5	chromosome_06	1057590.0	ChCC-v11011983m.g	1060271.0	6333.0	1057104.0	1053938.0	1559253.0	1057589.0	trial_16
7	chromosome_16	3583835.0	ChCC-v11033475m.g	3591497.0	7932.0	3587531.0	3583565.0	827439.0	3583834.0	trial_16
0	chromosome_03	2337320.0	ChCC-v11006827m.g	2341913.0	8521.0	2337652.0	2333392.0	197164.0	2337319.0	trial_17
1	chromosome_01	1092673.0	intergenic	1092673.0	1.0	1092672.0	1092672.0	1753378.0	1092672.0	trial_17
3	chromosome_02	5712675.0	ChCC-v11004877m.g	5714124.0	5396.0	5711426.0	5708728.0	976234.0	5712674.0	trial_17
4	chromosome_10	2598773.0	ChCC-v11021632m.g	2610757.0	28251.0	2596631.0	2582506.0	239891.0	2598772.0	trial_17
5	chromosome_08	3159111.0	ChCC-v11018007m.g	3165448.0	8863.0	3161016.0	3156585.0	213737.0	3159110.0	trial_17
6	chromosome_16	700357.0	intergenic	700357.0	1.0	700356.0	700356.0	414789.0	700356.0	trial_17
7	chromosome_02	7507931.0	ChCC-v11005625m.g	7508531.0	1818.0	7507622.0	7506713.0	340747.0	7507930.0	trial_17
0	chromosome_17	4382793.0	ChCC-v11036581m.g	4388180.0	7081.0	4384639.0	4381099.0	1349043.0	4382792.0	trial_18
1	chromosome_09	556137.0	intergenic	556137.0	1.0	556136.0	556136.0	68905.0	556136.0	trial_18
3	chromosome_07	6109099.0	ChCC-v11017014m.g	6113122.0	5364.0	6110440.0	6107758.0	536538.0	6109098.0	trial_18
4	chromosome_15	281925.0	ChCC-v11031227m.g	294241.0	18918.0	284782.0	275323.0	699781.0	281924.0	trial_18
5	chromosome_09	443827.0	ChCC-v11018626m.g	447299.0	7542.0	443528.0	439757.0	181513.0	443826.0	trial_18
6	chromosome_16	366969.0	intergenic	366969.0	1.0	366968.0	366968.0	748177.0	366968.0	trial_18
7	chromosome_07	1876555.0	ChCC-v11015490m.g	1882038.0	5563.0	1879256.0	1876475.0	1717042.0	1876554.0	trial_18
0	chromosome_08	2206444.0	intergenic	2206444.0	1.0	2206443.0	2206443.0	740836.0	2206443.0	trial_19
1	chromosome_09	5600487.0	ChCC-v11020261m.g	5602955.0	10052.0	5597929.0	5592903.0	261408.0	5600486.0	trial_19
2	chromosome_10	6283480.0	ChCC-v11022869m.g	6288344.0	6673.0	6285007.0	6281671.0	308925.0	6283479.0	trial_19
3	chromosome_15	801205.0	ChCC-v11031369m.g	814098.0	12989.0	807603.0	801109.0	176960.0	801204.0	trial_19
4	chromosome_04	2304361.0	intergenic	2304361.0	1.0	2304360.0	2304360.0	985802.0	2304360.0	trial_19
5	chromosome_16	7204633.0	ChCC-v11034729m.g	7223633.0	21811.0	7212727.0	7201822.0	65681.0	7204632.0	trial_19
6	chromosome_14	3372945.0	ChCC-v11030902m.g	3380638.0	18345.0	3371465.0	3362293.0	2431591.0	3372944.0	trial_19
0	chromosome_10	5957293.0	ChCC-v11022762m.g	5961446.0	6371.0	5958260.0	5955075.0	635672.0	5957292.0	trial_20
1	chromosome_13	2229412.0	ChCC-v11028867m.g	2236758.0	8970.0	2232273.0	2227788.0	117381.0	2229411.0	trial_20
3	chromosome_07	4530525.0	ChCC-v11016440m.g	4534058.0	4259.0	4531928.0	4529799.0	341275.0	4530524.0	trial_20
4	chromosome_04	2831825.0	intergenic	2831825.0	1.0	2831824.0	2831824.0	458338.0	2831824.0	trial_20
5	chromosome_09	2561269.0	ChCC-v11019335m.g	2562004.0	3667.0	2560170.0	2558337.0	1935129.0	2561268.0	trial_20
6	chromosome_14	836708.0	ChCC-v11030117m.g	841694.0	24066.0	829661.0	817628.0	110213.0	836707.0	trial_20
7	chromosome_14	3709003.0	ChCC-v11030997m.g	3714964.0	11086.0	3709421.0	3703878.0	2769547.0	3709002.0	trial_20
0	cpDNA	134771.0	intergenic	134771.0	1.0	134770.0	134770.0	134025.0	134770.0	trial_21
1	chromosome_10	3290882.0	ChCC-v11021946m.g	3296413.0	11002.0	3290912.0	3285411.0	910.0	3290881.0	trial_21
2	chromosome_13	3520565.0	ChCC-v11029327m.g	3521534.0	4823.0	3519122.0	3516711.0	1404230.0	3520564.0	trial_21
3	chromosome_17	155071.0	ChCC-v11035092m.g	163873.0	10551.0	158597.0	153322.0	2876999.0	155070.0	trial_21
4	chromosome_02	1633464.0	ChCC-v11003429m.g	1641301.0	7929.0	1637336.0	1633372.0	168096.0	1633463.0	trial_21
5	chromosome_17	5292084.0	ChCC-v11036816m.g	5294774.0	3496.0	5293026.0	5291278.0	2257430.0	5292083.0	trial_21
6	chromosome_06	4298213.0	ChCC-v11013204m.g	4301096.0	4539.0	4298826.0	4296557.0	1021036.0	4298212.0	trial_21
7	chromosome_06	4467447.0	intergenic	4467447.0	1.0	4467446.0	4467446.0	852416.0	4467446.0	trial_21
0	chromosome_10	2885658.0	ChCC-v11021763m.g	2887410.0	5872.0	2884474.0	2881538.0	407348.0	2885657.0	trial_22
1	chromosome_12	5494008.0	ChCC-v11026576m.g	5502225.0	11365.0	5496542.0	5490860.0	2094845.0	5494007.0	trial_22
2	chromosome_16	2510431.0	ChCC-v11033151m.g	2513894.0	12702.0	2507543.0	2501192.0	510511.0	2510430.0	trial_22
3	chromosome_09	5059266.0	ChCC-v11020090m.g	5060887.0	5962.0	5057906.0	5054925.0	801431.0	5059265.0	trial_22
4	chromosome_10	2579314.0	ChCC-v11021629m.g	2580931.0	5617.0	2578122.0	2575314.0	221382.0	2579313.0	trial_22
5	cpDNA	196516.0	CreCp.g010400	201430.0	6904.0	197978.0	194526.0	197233.0	196515.0	trial_22
6	chromosome_13	3382435.0	ChCC-v11029262m.g	3394439.0	15084.0	3386897.0	3379355.0	1272005.0	3382434.0	trial_22
7	chromosome_05	893790.0	ChCC-v11010862m.g	904484.0	11896.0	898536.0	892588.0	2294142.0	893789.0	trial_22
0	chromosome_08	5016098.0	intergenic	5016098.0	1.0	5016097.0	5016097.0	2068818.0	5016097.0	trial_23
1	chromosome_08	4203959.0	ChCC-v11018362m.g	4206182.0	4490.0	4203937.0	4201692.0	1256658.0	4203958.0	trial_23
2	chromosome_04	1981308.0	ChCC-v11009949m.g	1987130.0	6070.0	1984095.0	1981060.0	1306067.0	1981307.0	trial_23
3	chromosome_01	6883178.0	intergenic	6883178.0	1.0	6883177.0	6883177.0	4037126.0	6883177.0	trial_23
4	cpDNA	179491.0	CreCp.g009600	186299.0	10362.0	181118.0	175937.0	180373.0	179490.0	trial_23
5	chromosome_17	6209588.0	ChCC-v11037054m.g	6209696.0	3249.0	6208071.0	6206447.0	3172475.0	6209587.0	trial_23
6	cpDNA	97111.0	CreCp.g006000	97422.0	2951.0	95946.0	94471.0	95201.0	97110.0	trial_23
7	chromosome_13	63752.0	ChCC-v11028100m.g	70589.0	8351.0	66413.0	62238.0	2048479.0	63751.0	trial_23
0	chromosome_10	4856356.0	intergenic	4856356.0	1.0	4856355.0	4856355.0	1564533.0	4856355.0	trial_24
1	cpDNA	194451.0	intergenic	194451.0	1.0	194450.0	194450.0	193705.0	194450.0	trial_24
2	chromosome_08	2032288.0	intergenic	2032288.0	1.0	2032287.0	2032287.0	914992.0	2032287.0	trial_24
3	chromosome_05	2203981.0	ChCC-v11011225m.g	2204675.0	7047.0	2201151.0	2197628.0	991527.0	2203980.0	trial_24
4	chromosome_17	3575565.0	ChCC-v11036310m.g	3578906.0	4426.0	3576693.0	3574480.0	541097.0	3575564.0	trial_24
5	cpDNA	70516.0	CreCp.g004650	70987.0	2481.0	69746.0	68506.0	69001.0	70515.0	trial_24
6	chromosome_06	3227675.0	ChCC-v11012782m.g	3230938.0	7098.0	3227389.0	3223840.0	44943.0	3227674.0	trial_24
7	chromosome_06	5392118.0	ChCC-v11013589m.g	5396125.0	6080.0	5393085.0	5390045.0	73223.0	5392117.0	trial_24
0	chromosome_05	3008067.0	ChCC-v11011466m.g	3009550.0	5364.0	3006868.0	3004186.0	185810.0	3008066.0	trial_25
1	chromosome_01	3672710.0	ChCC-v11001178m.g	3681386.0	10118.0	3676327.0	3671268.0	830276.0	3672709.0	trial_25
2	chromosome_09	7926022.0	intergenic	7926022.0	1.0	7926021.0	7926021.0	1541945.0	7926021.0	trial_25
3	chromosome_08	1162708.0	ChCC-v11017444m.g	1174740.0	12550.0	1168465.0	1162190.0	319875.0	1162707.0	trial_25
4	chromosome_10	1688591.0	ChCC-v11021276m.g	1699677.0	24031.0	1687661.0	1675646.0	669079.0	1688590.0	trial_25
5	chromosome_07	731774.0	intergenic	731774.0	1.0	731773.0	731773.0	2864525.0	731773.0	trial_25
6	cpDNA	124764.0	CreCp.g007200	125703.0	2078.0	124664.0	123625.0	123919.0	124763.0	trial_25
7	chromosome_01	2700611.0	ChCC-v11000849m.g	2703709.0	4161.0	2701628.0	2699548.0	144422.0	2700610.0	trial_25
0	cpDNA	72283.0	intergenic	72283.0	1.0	72282.0	72282.0	71537.0	72282.0	trial_26
1	chromosome_15	446830.0	ChCC-v11031280m.g	453629.0	10352.0	448453.0	443277.0	536110.0	446829.0	trial_26
2	chromosome_02	5539751.0	ChCC-v11004809m.g	5540550.0	6199.0	5537450.0	5534351.0	1150210.0	5539750.0	trial_26
3	chromosome_09	5531143.0	ChCC-v11020239m.g	5533655.0	7105.0	5530102.0	5526550.0	329235.0	5531142.0	trial_26
4	chromosome_16	3925344.0	ChCC-v11033626m.g	3931466.0	8559.0	3927186.0	3922907.0	487784.0	3925343.0	trial_26
5	chromosome_17	1793461.0	ChCC-v11035626m.g	1809713.0	22671.0	1798377.0	1787042.0	1237219.0	1793460.0	trial_26
6	chromosome_02	4855436.0	ChCC-v11004563m.g	4857843.0	3425.0	4856130.0	4854418.0	1831530.0	4855435.0	trial_26
7	chromosome_13	2092832.0	intergenic	2092832.0	1.0	2092831.0	2092831.0	22061.0	2092831.0	trial_26
0	chromosome_04	1043034.0	intergenic	1043034.0	1.0	1043033.0	1043033.0	2247129.0	1043033.0	trial_27
1	chromosome_06	3049029.0	ChCC-v11012700m.g	3049355.0	587.0	3049061.0	3048768.0	133385.0	3049028.0	trial_27
2	chromosome_08	3109187.0	ChCC-v11017990m.g	3111107.0	5674.0	3108270.0	3105433.0	160991.0	3109186.0	trial_27
3	chromosome_06	1842870.0	intergenic	1842870.0	1.0	1842869.0	1842869.0	773488.0	1842869.0	trial_27
5	chromosome_08	4009441.0	ChCC-v11018304m.g	4025391.0	16482.0	4017150.0	4008909.0	1069871.0	4009440.0	trial_27
6	chromosome_09	1282625.0	ChCC-v11018909m.g	1290783.0	13811.0	1283877.0	1276972.0	658836.0	1282624.0	trial_27
7	chromosome_01	5500497.0	ChCC-v11001884m.g	5508977.0	11591.0	5503181.0	5497386.0	2657130.0	5500496.0	trial_27
0	chromosome_13	873869.0	intergenic	873869.0	1.0	873868.0	873868.0	1241024.0	873868.0	trial_28
1	chromosome_04	2191715.0	intergenic	2191715.0	1.0	2191714.0	2191714.0	1098448.0	2191714.0	trial_28
2	chromosome_08	4443230.0	ChCC-v11018445m.g	4444297.0	3053.0	4442770.0	4441244.0	1495491.0	4443229.0	trial_28
3	chromosome_15	1264078.0	ChCC-v11031572m.g	1267580.0	5116.0	1265022.0	1262464.0	280459.0	1264077.0	trial_28
4	cpDNA	177662.0	CreCp.g009600	186299.0	10362.0	181118.0	175937.0	180373.0	177661.0	trial_28
5	chromosome_15	1358290.0	intergenic	1358290.0	1.0	1358289.0	1358289.0	373726.0	1358289.0	trial_28
6	chromosome_05	927703.0	ChCC-v11010870m.g	932313.0	6252.0	929187.0	926061.0	2263491.0	927702.0	trial_28
7	chromosome_08	2820176.0	intergenic	2820176.0	1.0	2820175.0	2820175.0	127104.0	2820175.0	trial_28
0	chromosome_17	3281333.0	ChCC-v11036139m.g	3281860.0	4150.0	3279785.0	3277710.0	244189.0	3281332.0	trial_29
1	chromosome_03	374171.0	ChCC-v11006155m.g	377657.0	7116.0	374099.0	370541.0	2160717.0	374170.0	trial_29
2	chromosome_12	8440427.0	intergenic	8440427.0	1.0	8440426.0	8440426.0	849039.0	8440426.0	trial_29
3	chromosome_02	4125307.0	intergenic	4125307.0	1.0	4125306.0	4125306.0	1321375.0	4125306.0	trial_29
