	chromosome	end	gene	gene_end	gene_length	gene_midpoint	gene_start	min_distance_to_mutations	start	trial
12	chromosome_08	3988622.0	ChCC-v11018293m.g	3988762.0	3914.0	3986805.0	3984848.0	907656.0	3988621.0	trial_2
13	chromosome_13	506043.0	ChCC-v11028240m.g	506611.0	9166.0	502028.0	497445.0	1162507.0	506042.0	trial_2
14	chromosome_12	643294.0	ChCC-v11024619m.g	644374.0	10086.0	639331.0	634288.0	96945.0	643293.0	trial_2
15	chromosome_02	1128642.0	intergenic	1128642.0	1.0	1128641.0	1128641.0	1230459.0	1128641.0	trial_2
16	chromosome_02	8133330.0	ChCC-v11005858m.g	8134819.0	8341.0	8130648.0	8126478.0	209673.0	8133329.0	trial_2
17	chromosome_04	3533359.0	ChCC-v11010414m.g	3533948.0	6855.0	3530520.0	3527093.0	202740.0	3533358.0	trial_2
18	chromosome_12	8816505.0	ChCC-v11027664m.g	8819748.0	5402.0	8817047.0	8814346.0	349758.0	8816504.0	trial_2
20	chromosome_15	1885924.0	ChCC-v11031773m.g	1900711.0	16429.0	1892496.0	1884282.0	111125.0	1885923.0	trial_2
21	chromosome_07	3253414.0	ChCC-v11015951m.g	3266804.0	18894.0	3257357.0	3247910.0	26910.0	3253413.0	trial_2
22	chromosome_14	235489.0	ChCC-v11029949m.g	247169.0	13623.0	240357.0	233546.0	50271.0	235488.0	trial_2
23	chromosome_17	3108447.0	ChCC-v11036076m.g	3110967.0	6854.0	3107540.0	3104113.0	1130790.0	3108446.0	trial_2
0	chromosome_06	4344379.0	ChCC-v11013223m.g	4352260.0	13489.0	4345515.0	4338771.0	469643.0	4344378.0	trial_3
2	chromosome_13	1040717.0	ChCC-v11028425m.g	1046279.0	8502.0	1042028.0	1037777.0	622507.0	1040716.0	trial_3
3	chromosome_09	2612666.0	ChCC-v11019347m.g	2613778.0	5796.0	2610880.0	2607982.0	397890.0	2612665.0	trial_3
4	chromosome_06	1270574.0	ChCC-v11012061m.g	1272305.0	9361.0	1267624.0	1262944.0	2400089.0	1270573.0	trial_3
5	chromosome_15	684338.0	intergenic	684338.0	1.0	684337.0	684337.0	244664.0	684337.0	trial_3
6	chromosome_04	2272155.0	intergenic	2272155.0	1.0	2272154.0	2272154.0	1055626.0	2272154.0	trial_3
7	chromosome_08	4555039.0	intergenic	4555039.0	1.0	4555038.0	4555038.0	1475889.0	4555038.0	trial_3
8	chromosome_05	3418784.0	intergenic	3418784.0	1.0	3418783.0	3418783.0	110514.0	3418783.0	trial_3
9	chromosome_05	335560.0	ChCC-v11010674m.g	345973.0	18856.0	336545.0	327117.0	1011131.0	335559.0	trial_3
10	chromosome_06	7045447.0	ChCC-v11014115m.g	7045767.0	5189.0	7043172.0	7040578.0	310429.0	7045446.0	trial_3
11	chromosome_09	1530777.0	ChCC-v11018988m.g	1533827.0	4702.0	1531476.0	1529125.0	152448.0	1530776.0	trial_3
12	chromosome_09	6044734.0	ChCC-v11020418m.g	6049788.0	15967.0	6041804.0	6033821.0	309518.0	6044733.0	trial_3
13	chromosome_02	5749572.0	ChCC-v11004891m.g	5751203.0	4802.0	5748802.0	5746401.0	9855.0	5749571.0	trial_3
14	chromosome_01	6547454.0	ChCC-v11002259m.g	6556575.0	12904.0	6550123.0	6543671.0	523777.0	6547453.0	trial_3
15	chromosome_14	2406153.0	ChCC-v11030558m.g	2410492.0	7072.0	2406956.0	2403420.0	427368.0	2406152.0	trial_3
16	cpDNA	94128.0	intergenic	94128.0	1.0	94127.0	94127.0	771.0	94127.0	trial_3
17	chromosome_10	5592977.0	ChCC-v11022642m.g	5604979.0	34351.0	5587803.0	5570628.0	162142.0	5592976.0	trial_3
18	chromosome_11	435148.0	intergenic	435148.0	1.0	435147.0	435147.0	234148.0	435147.0	trial_3
19	chromosome_16	3337994.0	intergenic	3337994.0	1.0	3337993.0	3337993.0	2068155.0	3337993.0	trial_3
20	chromosome_17	4250481.0	ChCC-v11036533m.g	4262013.0	13405.0	4255310.0	4248608.0	16980.0	4250480.0	trial_3
21	chromosome_15	314142.0	ChCC-v11031233m.g	315563.0	11236.0	309945.0	304327.0	129728.0	314141.0	trial_3
22	chromosome_08	3666575.0	ChCC-v11018189m.g	3668847.0	6978.0	3665358.0	3661869.0	586209.0	3666574.0	trial_3
23	chromosome_08	957589.0	intergenic	957589.0	1.0	957588.0	957588.0	233541.0	957588.0	trial_3
0	chromosome_16	3449212.0	intergenic	3449212.0	1.0	3449211.0	3449211.0	2179373.0	3449211.0	trial_4
1	chromosome_13	650692.0	ChCC-v11028299m.g	655680.0	11028.0	650166.0	644652.0	1014369.0	650691.0	trial_4
3	chromosome_04	1463953.0	ChCC-v11009779m.g	1464141.0	11963.0	1458159.0	1452178.0	1248108.0	1463952.0	trial_4
4	chromosome_01	3967712.0	ChCC-v11001275m.g	3972872.0	6458.0	3969643.0	3966414.0	401470.0	3967711.0	trial_4
5	chromosome_03	5619376.0	ChCC-v11008099m.g	5624035.0	6536.0	5620767.0	5617499.0	108467.0	5619375.0	trial_4
6	chromosome_14	1302084.0	intergenic	1302084.0	1.0	1302083.0	1302083.0	349385.0	1302083.0	trial_4
7	chromosome_06	1712078.0	ChCC-v11012200m.g	1717562.0	9351.0	1712886.0	1708211.0	1954827.0	1712077.0	trial_4
8	chromosome_03	2756264.0	ChCC-v11007003m.g	2757570.0	4368.0	2755386.0	2753202.0	37987.0	2756263.0	trial_4
9	chromosome_10	863830.0	ChCC-v11020984m.g	870213.0	11900.0	864263.0	858313.0	216317.0	863829.0	trial_4
10	chromosome_07	4381839.0	ChCC-v11016380m.g	4387079.0	13077.0	4380540.0	4374002.0	1096273.0	4381838.0	trial_4
12	chromosome_12	1602011.0	ChCC-v11024937m.g	1602612.0	4873.0	1600175.0	1597739.0	726493.0	1602010.0	trial_4
13	chromosome_04	2395904.0	ChCC-v11010064m.g	2396742.0	8100.0	2392692.0	2388642.0	935088.0	2395903.0	trial_4
14	chromosome_16	942227.0	ChCC-v11032583m.g	943706.0	11738.0	937837.0	931968.0	255627.0	942226.0	trial_4
15	chromosome_15	86775.0	intergenic	86775.0	1.0	86774.0	86774.0	352899.0	86774.0	trial_4
16	chromosome_17	2069933.0	ChCC-v11035711m.g	2072145.0	3766.0	2070262.0	2068379.0	1023164.0	2069932.0	trial_4
17	chromosome_08	3122040.0	ChCC-v11017994m.g	3123867.0	7196.0	3120269.0	3116671.0	41120.0	3122039.0	trial_4
18	chromosome_09	7224351.0	intergenic	7224351.0	1.0	7224350.0	7224350.0	1492064.0	7224350.0	trial_4
19	chromosome_08	3878499.0	ChCC-v11018260m.g	3880268.0	2912.0	3878812.0	3877356.0	799663.0	3878498.0	trial_4
20	chromosome_03	1105813.0	intergenic	1105813.0	1.0	1105812.0	1105812.0	177242.0	1105812.0	trial_4
21	chromosome_02	844779.0	ChCC-v11003119m.g	849336.0	6217.0	846227.0	843119.0	1512873.0	844778.0	trial_4
22	chromosome_04	1373689.0	ChCC-v11009764m.g	1382779.0	19163.0	1373197.0	1363616.0	1163146.0	1373688.0	trial_4
23	chromosome_08	2297851.0	ChCC-v11017805m.g	2299735.0	2421.0	2298524.0	2297314.0	494595.0	2297850.0	trial_4
0	chromosome_08	3294203.0	intergenic	3294203.0	1.0	3294202.0	3294202.0	215053.0	3294202.0	trial_5
1	chromosome_12	9144711.0	intergenic	9144711.0	1.0	9144710.0	9144710.0	120720.0	9144710.0	trial_5
2	chromosome_04	2920045.0	intergenic	2920045.0	1.0	2920044.0	2920044.0	407736.0	2920044.0	trial_5
3	chromosome_14	2296279.0	intergenic	2296279.0	1.0	2296278.0	2296278.0	316690.0	2296278.0	trial_5
4	chromosome_08	3491220.0	ChCC-v11018118m.g	3493322.0	6167.0	3490238.0	3487155.0	411089.0	3491219.0	trial_5
5	chromosome_13	1491646.0	ChCC-v11028595m.g	1493861.0	4479.0	1491621.0	1489382.0	172914.0	1491645.0	trial_5
6	chromosome_09	2824418.0	ChCC-v11019423m.g	2827286.0	7320.0	2823626.0	2819966.0	185144.0	2824417.0	trial_5
7	chromosome_01	7626701.0	ChCC-v11002586m.g	7636603.0	12588.0	7630309.0	7624015.0	323501.0	7626700.0	trial_5
8	cpDNA	45393.0	intergenic	45393.0	1.0	45392.0	45392.0	34111.0	45392.0	trial_5
9	chromosome_12	3554293.0	ChCC-v11025758m.g	3558363.0	8160.0	3554283.0	3550203.0	354339.0	3554292.0	trial_5
10	chromosome_02	1847009.0	ChCC-v11003515m.g	1852284.0	7374.0	1848597.0	1844910.0	510503.0	1847008.0	trial_5
11	chromosome_14	420752.0	intergenic	420752.0	1.0	420751.0	420751.0	230665.0	420751.0	trial_5
12	chromosome_11	2705388.0	ChCC-v11023899m.g	2708267.0	3218.0	2706658.0	2705049.0	714736.0	2705387.0	trial_5
13	chromosome_07	1196430.0	ChCC-v11015221m.g	1201136.0	8992.0	1196640.0	1192144.0	580792.0	1196429.0	trial_5
14	chromosome_05	1826036.0	ChCC-v11011103m.g	1832788.0	7922.0	1828827.0	1824866.0	369660.0	1826035.0	trial_5
15	chromosome_06	6647580.0	intergenic	6647580.0	1.0	6647579.0	6647579.0	458005.0	6647579.0	trial_5
16	chromosome_01	1159493.0	intergenic	1159493.0	1.0	1159492.0	1159492.0	1677926.0	1159492.0	trial_5
17	chromosome_04	1682910.0	ChCC-v11009845m.g	1683754.0	2431.0	1682538.0	1681323.0	1472487.0	1682909.0	trial_5
18	chromosome_07	3208078.0	ChCC-v11015937m.g	3212556.0	6216.0	3209448.0	3206340.0	74819.0	3208077.0	trial_5
19	chromosome_15	1448829.0	ChCC-v11031627m.g	1454687.0	9948.0	1449713.0	1444739.0	331658.0	1448828.0	trial_5
20	chromosome_06	8467681.0	ChCC-v11014657m.g	8469230.0	2063.0	8468198.0	8467167.0	223589.0	8467680.0	trial_5
21	chromosome_15	433924.0	ChCC-v11031272m.g	440910.0	9106.0	436357.0	431804.0	3316.0	433923.0	trial_5
22	chromosome_16	594081.0	ChCC-v11032461m.g	601573.0	8026.0	597560.0	593547.0	84650.0	594080.0	trial_5
23	chromosome_16	3591531.0	ChCC-v11033476m.g	3594427.0	3004.0	3592925.0	3591423.0	2323087.0	3591530.0	trial_5
0	chromosome_07	4804439.0	intergenic	4804439.0	1.0	4804438.0	4804438.0	1520171.0	4804438.0	trial_6
1	chromosome_09	3557145.0	ChCC-v11019684m.g	3562274.0	6586.0	3558981.0	3555688.0	19961.0	3557144.0	trial_6
2	cpDNA	8952.0	CreCp.g000400	9741.0	2455.0	8513.0	7286.0	2768.0	8951.0	trial_6
3	chromosome_01	4652538.0	ChCC-v11001570m.g	4661886.0	10107.0	4656832.0	4651779.0	285719.0	4652537.0	trial_6
4	chromosome_09	2198436.0	ChCC-v11019197m.g	2203498.0	5727.0	2200634.0	2197771.0	301285.0	2198435.0	trial_6
5	chromosome_16	6083567.0	ChCC-v11034356m.g	6086295.0	3743.0	6084423.0	6082552.0	1444419.0	6083566.0	trial_6
6	chromosome_12	5458981.0	ChCC-v11026568m.g	5460839.0	4125.0	5458776.0	5456714.0	4038.0	5458980.0	trial_6
7	chromosome_17	2338558.0	ChCC-v11035808m.g	2342461.0	9142.0	2337890.0	2333319.0	1290792.0	2338557.0	trial_6
8	chromosome_13	4016541.0	ChCC-v11029481m.g	4019592.0	3896.0	4017644.0	4015696.0	620801.0	4016540.0	trial_6
9	chromosome_02	1925246.0	ChCC-v11003556m.g	1932073.0	8059.0	1928043.0	1924014.0	431057.0	1925245.0	trial_6
10	chromosome_04	3421828.0	intergenic	3421828.0	1.0	3421827.0	3421827.0	94047.0	3421827.0	trial_6
11	chromosome_14	1548526.0	ChCC-v11030332m.g	1555168.0	6968.0	1551684.0	1548200.0	308422.0	1548525.0	trial_6
12	chromosome_06	7706280.0	intergenic	7706280.0	1.0	7706279.0	7706279.0	352678.0	7706279.0	trial_6
13	chromosome_16	4174454.0	ChCC-v11033697m.g	4176049.0	7925.0	4172086.0	4168124.0	2902248.0	4174453.0	trial_6
15	chromosome_09	1286266.0	ChCC-v11018909m.g	1290783.0	13811.0	1283877.0	1276972.0	95151.0	1286265.0	trial_6
16	chromosome_10	394679.0	intergenic	394679.0	1.0	394678.0	394678.0	220643.0	394678.0	trial_6
17	chromosome_05	1076191.0	ChCC-v11010910m.g	1077967.0	5125.0	1075404.0	1072842.0	272272.0	1076190.0	trial_6
18	cpDNA	194499.0	intergenic	194499.0	1.0	194498.0	194498.0	101142.0	194498.0	trial_6
19	chromosome_04	691382.0	ChCC-v11009614m.g	696974.0	6133.0	693907.0	690841.0	483856.0	691381.0	trial_6
20	chromosome_04	1405571.0	ChCC-v11009767m.g	1409143.0	7224.0	1405531.0	1401919.0	1195480.0	1405570.0	trial_6
21	chromosome_13	3583343.0	ChCC-v11029347m.g	3585146.0	5122.0	3582585.0	3580024.0	185742.0	3583342.0	trial_6
22	chromosome_01	6240515.0	intergenic	6240515.0	1.0	6240514.0	6240514.0	519700.0	6240514.0	trial_6
23	chromosome_04	2271946.0	intergenic	2271946.0	1.0	2271945.0	2271945.0	1055835.0	2271945.0	trial_6
0	chromosome_06	664216.0	ChCC-v11011849m.g	666131.0	3432.0	664415.0	662699.0	3003298.0	664215.0	trial_7
1	chromosome_11	1406563.0	intergenic	1406563.0	1.0	1406562.0	1406562.0	20630.0	1406562.0	trial_7
2	chromosome_09	3108012.0	ChCC-v11019523m.g	3112222.0	5547.0	3109448.0	3106675.0	100678.0	3108011.0	trial_7
3	chromosome_06	3340902.0	ChCC-v11012824m.g	3351570.0	16493.0	3343323.0	3335077.0	324390.0	3340901.0	trial_7
4	chromosome_13	3696545.0	ChCC-v11029366m.g	3697848.0	9578.0	3693059.0	3688270.0	296216.0	3696544.0	trial_7
5	chromosome_16	5361660.0	ChCC-v11034109m.g	5363188.0	6540.0	5359918.0	5356648.0	2168924.0	5361659.0	trial_7
6	chromosome_09	2090187.0	ChCC-v11019157m.g	2093860.0	7032.0	2090344.0	2086828.0	190995.0	2090186.0	trial_7
7	chromosome_05	1281572.0	intergenic	1281572.0	1.0	1281571.0	1281571.0	66105.0	1281571.0	trial_7
8	chromosome_14	2613764.0	ChCC-v11030635m.g	2615406.0	5075.0	2612868.0	2610331.0	633280.0	2613763.0	trial_7
9	chromosome_06	3800827.0	ChCC-v11013027m.g	3803219.0	10709.0	3797864.0	3792510.0	78008.0	3800826.0	trial_7
10	chromosome_05	1413662.0	ChCC-v11011013m.g	1420443.0	24869.0	1408008.0	1395574.0	60332.0	1413661.0	trial_7
11	chromosome_16	1865422.0	ChCC-v11032894m.g	1866970.0	4001.0	1864969.0	1862969.0	595131.0	1865421.0	trial_7
12	chromosome_16	2439424.0	ChCC-v11033124m.g	2442559.0	4171.0	2440473.0	2438388.0	1170635.0	2439423.0	trial_7
13	chromosome_05	628498.0	ChCC-v11010775m.g	630397.0	6285.0	627254.0	624112.0	720422.0	628497.0	trial_7
14	chromosome_16	4112658.0	intergenic	4112658.0	1.0	4112657.0	4112657.0	2842819.0	4112657.0	trial_7
15	chromosome_16	350305.0	ChCC-v11032384m.g	352706.0	9993.0	347709.0	342713.0	334501.0	350304.0	trial_7
16	chromosome_10	6298404.0	ChCC-v11022871m.g	6299066.0	10466.0	6293833.0	6288600.0	984.0	6298403.0	trial_7
17	chromosome_04	3779562.0	ChCC-v11010478m.g	3800784.0	25842.0	3787863.0	3774942.0	41494.0	3779561.0	trial_7
18	chromosome_01	7918020.0	ChCC-v11002697m.g	7924692.0	7427.0	7920978.0	7917265.0	32832.0	7918019.0	trial_7
20	chromosome_05	362100.0	ChCC-v11010680m.g	363407.0	2821.0	361996.0	360586.0	985680.0	362099.0	trial_7
21	chromosome_11	1778222.0	ChCC-v11023577m.g	1779322.0	4738.0	1776953.0	1774584.0	214969.0	1778221.0	trial_7
22	chromosome_11	664645.0	ChCC-v11023240m.g	664799.0	7457.0	661070.0	657342.0	8225.0	664644.0	trial_7
23	chromosome_08	2741651.0	intergenic	2741651.0	1.0	2741650.0	2741650.0	51469.0	2741650.0	trial_7
0	chromosome_05	3353378.0	ChCC-v11011558m.g	3353528.0	5204.0	3350926.0	3348324.0	178371.0	3353377.0	trial_8
1	chromosome_12	3663936.0	ChCC-v11025806m.g	3666366.0	6423.0	3663154.0	3659943.0	245468.0	3663935.0	trial_8
2	cpDNA	190141.0	CreCp.g010100	190649.0	1021.0	190138.0	189628.0	96782.0	190140.0	trial_8
3	chromosome_08	3833665.0	ChCC-v11018245m.g	3835588.0	4649.0	3833263.0	3830939.0	754114.0	3833664.0	trial_8
4	chromosome_10	5999082.0	intergenic	5999082.0	1.0	5999081.0	5999081.0	239858.0	5999081.0	trial_8
5	chromosome_01	1611499.0	ChCC-v11000427m.g	1612142.0	4671.0	1609806.0	1607471.0	1227612.0	1611498.0	trial_8
6	chromosome_15	1740607.0	ChCC-v11031723m.g	1745084.0	17782.0	1736193.0	1727302.0	45178.0	1740606.0	trial_8
7	chromosome_11	728511.0	ChCC-v11023253m.g	730232.0	7971.0	726246.0	722261.0	56951.0	728510.0	trial_8
8	chromosome_08	360181.0	ChCC-v11017209m.g	363902.0	17010.0	355397.0	346892.0	212022.0	360180.0	trial_8
9	chromosome_07	1047235.0	ChCC-v11015156m.g	1048920.0	3580.0	1047130.0	1045340.0	431282.0	1047234.0	trial_8
10	chromosome_10	604059.0	ChCC-v11020905m.g	606314.0	4017.0	604305.0	602297.0	43641.0	604058.0	trial_8
11	chromosome_08	3682267.0	ChCC-v11018195m.g	3696501.0	21688.0	3685657.0	3674813.0	606508.0	3682266.0	trial_8
12	chromosome_11	3383735.0	intergenic	3383735.0	1.0	3383734.0	3383734.0	386082.0	3383734.0	trial_8
13	chromosome_11	1742541.0	intergenic	1742541.0	1.0	1742540.0	1742540.0	249382.0	1742540.0	trial_8
14	chromosome_12	5923302.0	ChCC-v11026761m.g	5928671.0	17802.0	5919770.0	5910869.0	456956.0	5923301.0	trial_8
15	chromosome_15	348358.0	ChCC-v11031242m.g	354479.0	8964.0	349997.0	345515.0	89676.0	348357.0	trial_8
16	chromosome_02	4826442.0	intergenic	4826442.0	1.0	4826441.0	4826441.0	98409.0	4826441.0	trial_8
17	chromosome_06	8149890.0	ChCC-v11014509m.g	8150627.0	5352.0	8147951.0	8145275.0	76244.0	8149889.0	trial_8
18	chromosome_04	2126329.0	ChCC-v11009986m.g	2128606.0	3050.0	2127081.0	2125556.0	1200699.0	2126328.0	trial_8
19	chromosome_17	582840.0	intergenic	582840.0	1.0	582839.0	582839.0	464259.0	582839.0	trial_8
20	cpDNA	94953.0	CreCp.g006000	97422.0	2951.0	95946.0	94471.0	2590.0	94952.0	trial_8
21	chromosome_14	2014064.0	ChCC-v11030473m.g	2014863.0	9530.0	2010098.0	2005333.0	30510.0	2014063.0	trial_8
23	chromosome_07	3560947.0	ChCC-v11016066m.g	3564130.0	7025.0	3560617.0	3557105.0	276350.0	3560946.0	trial_8
0	chromosome_03	1892420.0	intergenic	1892420.0	1.0	1892419.0	1892419.0	420682.0	1892419.0	trial_9
1	chromosome_06	8489417.0	intergenic	8489417.0	1.0	8489416.0	8489416.0	244807.0	8489416.0	trial_9
2	chromosome_11	842264.0	ChCC-v11023298m.g	843385.0	1535.0	842617.0	841850.0	173322.0	842263.0	trial_9
3	chromosome_16	4480886.0	ChCC-v11033810m.g	4484350.0	4130.0	4482285.0	4480220.0	3046557.0	4480885.0	trial_9
4	chromosome_01	3102737.0	ChCC-v11001003m.g	3109417.0	7920.0	3105457.0	3101497.0	268039.0	3102736.0	trial_9
5	chromosome_12	7491751.0	intergenic	7491751.0	1.0	7491750.0	7491750.0	865427.0	7491750.0	trial_9
6	chromosome_10	5593726.0	ChCC-v11022642m.g	5604979.0	34351.0	5587803.0	5570628.0	162142.0	5593725.0	trial_9
7	chromosome_11	3619957.0	intergenic	3619957.0	1.0	3619956.0	3619956.0	149860.0	3619956.0	trial_9
8	chromosome_05	1009206.0	ChCC-v11010891m.g	1013574.0	7431.0	1009858.0	1006143.0	337818.0	1009205.0	trial_9
9	chromosome_15	1451525.0	ChCC-v11031627m.g	1454687.0	9948.0	1449713.0	1444739.0	331658.0	1451524.0	trial_9
10	chromosome_09	312972.0	ChCC-v11018587m.g	316892.0	15840.0	308972.0	301052.0	1070056.0	312971.0	trial_9
11	chromosome_14	236264.0	ChCC-v11029949m.g	247169.0	13623.0	240357.0	233546.0	50271.0	236263.0	trial_9
