	chromosome	end	gene	gene_end	gene_length	gene_midpoint	gene_start	min_distance_to_mutations	start	trial
11	chromosome_09	620288.0	ChCC-v11018669m.g	621057.0	2886.0	619614.0	618171.0	1722768.0	620287.0	trial_2
13	chromosome_07	362701.0	ChCC-v11014932m.g	362748.0	6045.0	359725.0	356703.0	865438.0	362700.0	trial_2
0	chromosome_09	5648090.0	ChCC-v11020277m.g	5651994.0	8897.0	5647545.0	5643097.0	3305163.0	5648089.0	trial_3
1	chromosome_04	3413700.0	intergenic	3413700.0	1.0	3413699.0	3413699.0	514838.0	3413699.0	trial_3
2	chromosome_14	3738398.0	ChCC-v11031008m.g	3740416.0	3758.0	3738537.0	3736658.0	179033.0	3738397.0	trial_3
5	chromosome_16	7080134.0	ChCC-v11034687m.g	7081897.0	2127.0	7080833.0	7079770.0	4984.0	7080133.0	trial_3
6	chromosome_03	3969490.0	ChCC-v11007401m.g	3969992.0	3318.0	3968333.0	3966674.0	97674.0	3969489.0	trial_3
7	chromosome_17	2592140.0	ChCC-v11035916m.g	2593273.0	6715.0	2589915.0	2586558.0	698938.0	2592139.0	trial_3
8	chromosome_14	1595330.0	ChCC-v11030347m.g	1599171.0	5634.0	1596354.0	1593537.0	179360.0	1595329.0	trial_3
9	chromosome_01	3850374.0	ChCC-v11001244m.g	3852904.0	3421.0	3851193.0	3849483.0	883280.0	3850373.0	trial_3
11	chromosome_01	4417304.0	ChCC-v11001463m.g	4420297.0	7224.0	4416685.0	4413073.0	1448772.0	4417303.0	trial_3
12	chromosome_14	1536342.0	ChCC-v11030324m.g	1536826.0	3238.0	1535207.0	1533588.0	240507.0	1536341.0	trial_3
13	chromosome_09	1232650.0	ex.Cre09.g400850.t1.1.g	1263429.0	41924.0	1242467.0	1221505.0	1099915.0	1232649.0	trial_3
1	chromosome_11	230479.0	ChCC-v11023097m.g	235811.0	12580.0	229521.0	223231.0	1745136.0	230478.0	trial_4
4	chromosome_16	3938788.0	ChCC-v11033630m.g	3940516.0	1974.0	3939529.0	3938542.0	18153.0	3938787.0	trial_4
5	chromosome_17	1406284.0	ChCC-v11035509m.g	1408377.0	3238.0	1406758.0	1405139.0	484219.0	1406283.0	trial_4
6	chromosome_11	429239.0	intergenic	429239.0	1.0	429238.0	429238.0	1545419.0	429238.0	trial_4
7	chromosome_17	7098865.0	intergenic	7098865.0	1.0	7098864.0	7098864.0	692225.0	7098864.0	trial_4
8	chromosome_10	2369334.0	ChCC-v11021551m.g	2378450.0	12748.0	2372076.0	2365702.0	287347.0	2369333.0	trial_4
9	chromosome_09	4784559.0	ChCC-v11019994m.g	4787605.0	5959.0	4784625.0	4781646.0	2442243.0	4784558.0	trial_4
12	chromosome_02	4839162.0	intergenic	4839162.0	1.0	4839161.0	4839161.0	481429.0	4839161.0	trial_4
13	chromosome_04	3060002.0	ChCC-v11010264m.g	3063062.0	8464.0	3058830.0	3054598.0	869707.0	3060001.0	trial_4
0	chromosome_11	1099546.0	ChCC-v11023364m.g	1101185.0	10196.0	1096087.0	1090989.0	878570.0	1099545.0	trial_5
1	chromosome_01	5064017.0	ChCC-v11001704m.g	5065785.0	3241.0	5064164.0	5062544.0	2096251.0	5064016.0	trial_5
3	chromosome_06	8126297.0	ChCC-v11014499m.g	8127473.0	6897.0	8124024.0	8120576.0	80458.0	8126296.0	trial_5
5	chromosome_17	6783455.0	ChCC-v11037199m.g	6783916.0	6975.0	6780428.0	6776941.0	373789.0	6783454.0	trial_5
6	chromosome_06	1108312.0	ChCC-v11012016m.g	1109087.0	1530.0	1108322.0	1107557.0	453672.0	1108311.0	trial_5
10	chromosome_01	1067689.0	intergenic	1067689.0	1.0	1067688.0	1067688.0	1900225.0	1067688.0	trial_5
0	chromosome_04	120359.0	ChCC-v11009443m.g	128295.0	12245.0	122172.0	116050.0	3806365.0	120358.0	trial_6
1	chromosome_11	3672502.0	ChCC-v11024110m.g	3675193.0	5695.0	3672345.0	3669498.0	33916.0	3672501.0	trial_6
2	chromosome_11	2600216.0	ChCC-v11023874m.g	2604444.0	6197.0	2601345.0	2598247.0	626688.0	2600215.0	trial_6
3	chromosome_17	3691534.0	intergenic	3691534.0	1.0	3691533.0	3691533.0	1800556.0	3691533.0	trial_6
4	chromosome_14	1220303.0	ChCC-v11030219m.g	1222148.0	9378.0	1217459.0	1212770.0	558255.0	1220302.0	trial_6
5	chromosome_03	8633454.0	ex.ChCC-v11009205m.g	8640545.0	13520.0	8633785.0	8627025.0	823765.0	8633453.0	trial_6
6	chromosome_02	4698646.0	ChCC-v11004502m.g	4699732.0	2523.0	4698470.0	4697209.0	340738.0	4698645.0	trial_6
7	chromosome_09	1231548.0	ex.Cre09.g400850.t1.1.g	1263429.0	41924.0	1242467.0	1221505.0	1099915.0	1231547.0	trial_6
8	chromosome_13	2618344.0	intergenic	2618344.0	1.0	2618343.0	2618343.0	2562469.0	2618343.0	trial_6
10	chromosome_02	7356009.0	ChCC-v11005573m.g	7358309.0	4105.0	7356256.0	7354204.0	34893.0	7356008.0	trial_6
13	chromosome_03	2523111.0	ChCC-v11006900m.g	2526060.0	11163.0	2520478.0	2514897.0	231922.0	2523110.0	trial_6
0	chromosome_10	5524504.0	ChCC-v11022631m.g	5526821.0	5077.0	5524282.0	5521744.0	93154.0	5524503.0	trial_7
1	chromosome_14	688651.0	intergenic	688651.0	1.0	688650.0	688650.0	1087064.0	688650.0	trial_7
2	chromosome_16	1414168.0	ChCC-v11032750m.g	1417600.0	4574.0	1415313.0	1413026.0	138546.0	1414167.0	trial_7
3	chromosome_14	728589.0	intergenic	728589.0	1.0	728588.0	728588.0	1047126.0	728588.0	trial_7
4	chromosome_09	3902130.0	intergenic	3902130.0	1.0	3902129.0	3902129.0	1559747.0	3902129.0	trial_7
5	chromosome_07	5782207.0	intergenic	5782207.0	1.0	5782206.0	5782206.0	210096.0	5782206.0	trial_7
7	chromosome_16	4471315.0	intergenic	4471315.0	1.0	4471314.0	4471314.0	209361.0	4471314.0	trial_7
8	chromosome_04	1079222.0	intergenic	1079222.0	1.0	1079221.0	1079221.0	2849316.0	1079221.0	trial_7
9	chromosome_04	2088118.0	ChCC-v11009981m.g	2089691.0	2981.0	2088200.0	2086710.0	1840337.0	2088117.0	trial_7
10	chromosome_11	2256429.0	ChCC-v11023750m.g	2257653.0	2747.0	2256279.0	2254906.0	281622.0	2256428.0	trial_7
12	chromosome_09	2504416.0	ChCC-v11019321m.g	2507061.0	3489.0	2505316.0	2503572.0	162934.0	2504415.0	trial_7
13	chromosome_04	685518.0	ChCC-v11009611m.g	686808.0	3677.0	684969.0	683131.0	3243568.0	685517.0	trial_7
2	chromosome_09	6548920.0	ChCC-v11020615m.g	6550770.0	4745.0	6548397.0	6546025.0	4206015.0	6548919.0	trial_8
5	chromosome_01	6011146.0	intergenic	6011146.0	1.0	6011145.0	6011145.0	1371799.0	6011145.0	trial_8
6	chromosome_09	408298.0	ChCC-v11018618m.g	410194.0	3719.0	408334.0	406475.0	1934048.0	408297.0	trial_8
7	chromosome_04	1158444.0	ChCC-v11009691m.g	1160064.0	5773.0	1157177.0	1154291.0	2771360.0	1158443.0	trial_8
8	chromosome_10	2127394.0	intergenic	2127394.0	1.0	2127393.0	2127393.0	42664.0	2127393.0	trial_8
9	chromosome_16	3212895.0	ChCC-v11033401m.g	3217867.0	6130.0	3214802.0	3211737.0	21557.0	3212894.0	trial_8
10	chromosome_14	369312.0	ChCC-v11029986m.g	371811.0	9711.0	366955.0	362100.0	1408759.0	369311.0	trial_8
11	chromosome_14	4085583.0	ChCC-v11031128m.g	4092522.0	10634.0	4087205.0	4081888.0	527701.0	4085582.0	trial_8
12	chromosome_04	1013206.0	intergenic	1013206.0	1.0	1013205.0	1013205.0	2915332.0	1013205.0	trial_8
13	chromosome_10	4404032.0	ChCC-v11022254m.g	4404364.0	5171.0	4401778.0	4399193.0	1215658.0	4404031.0	trial_8
0	chromosome_14	2066183.0	ChCC-v11030490m.g	2074031.0	15343.0	2066359.0	2058688.0	290645.0	2066182.0	trial_9
1	chromosome_16	458905.0	ChCC-v11032422m.g	469222.0	18241.0	460101.0	450981.0	77163.0	458904.0	trial_9
2	chromosome_04	3413865.0	intergenic	3413865.0	1.0	3413864.0	3413864.0	514673.0	3413864.0	trial_9
3	chromosome_16	7241280.0	ChCC-v11034732m.g	7242822.0	14900.0	7235372.0	7227922.0	149555.0	7241279.0	trial_9
6	chromosome_09	6905845.0	intergenic	6905845.0	1.0	6905844.0	6905844.0	4563462.0	6905844.0	trial_9
8	chromosome_13	3980061.0	ChCC-v11029467m.g	3982663.0	9461.0	3977932.0	3973202.0	3922058.0	3980060.0	trial_9
9	chromosome_09	1327341.0	intergenic	1327341.0	1.0	1327340.0	1327340.0	1015042.0	1327340.0	trial_9
10	chromosome_14	827905.0	ChCC-v11030117m.g	841694.0	24066.0	829661.0	817628.0	946053.0	827904.0	trial_9
11	chromosome_09	7069228.0	intergenic	7069228.0	1.0	7069227.0	7069227.0	4726845.0	7069227.0	trial_9
12	chromosome_01	4344727.0	ChCC-v11001438m.g	4349794.0	8768.0	4345410.0	4341026.0	1377497.0	4344726.0	trial_9
13	chromosome_17	192298.0	ChCC-v11035101m.g	195212.0	17970.0	186227.0	177242.0	90587.0	192297.0	trial_9
0	chromosome_01	4536139.0	ChCC-v11001522m.g	4540570.0	7940.0	4536600.0	4532630.0	1568687.0	4536138.0	trial_10
1	chromosome_17	3700500.0	ChCC-v11036363m.g	3702234.0	6307.0	3699080.0	3695927.0	1808103.0	3700499.0	trial_10
2	chromosome_12	6186230.0	ex.Cre12.g535800.t1.1.g	6197379.0	16035.0	6189361.0	6181344.0	23526.0	6186229.0	trial_10
3	chromosome_07	5359831.0	intergenic	5359831.0	1.0	5359830.0	5359830.0	212280.0	5359830.0	trial_10
6	chromosome_14	3814909.0	ChCC-v11031040m.g	3815758.0	4972.0	3813272.0	3810786.0	253768.0	3814908.0	trial_10
9	chromosome_07	5776943.0	intergenic	5776943.0	1.0	5776942.0	5776942.0	204832.0	5776942.0	trial_10
10	chromosome_17	3601328.0	ChCC-v11036321m.g	3605488.0	9426.0	3600775.0	3596062.0	1709798.0	3601327.0	trial_10
11	chromosome_11	931211.0	ChCC-v11023322m.g	932923.0	5127.0	930359.0	927796.0	1044298.0	931210.0	trial_10
12	chromosome_07	5278227.0	ChCC-v11016724m.g	5280750.0	3779.0	5278860.0	5276971.0	251466.0	5278226.0	trial_10
13	chromosome_12	6920106.0	intergenic	6920106.0	1.0	6920105.0	6920105.0	707218.0	6920105.0	trial_10
1	chromosome_06	5083708.0	ChCC-v11013464m.g	5084097.0	1541.0	5083326.0	5082556.0	18316.0	5083707.0	trial_11
2	chromosome_03	6428065.0	ChCC-v11008381m.g	6429221.0	4591.0	6426925.0	6424630.0	1093577.0	6428064.0	trial_11
3	chromosome_12	2290036.0	ChCC-v11025231m.g	2297604.0	15410.0	2289899.0	2282194.0	746270.0	2290035.0	trial_11
4	chromosome_16	6651728.0	ChCC-v11034541m.g	6656315.0	9877.0	6651376.0	6646438.0	434441.0	6651727.0	trial_11
5	chromosome_14	229561.0	ChCC-v11029947m.g	232954.0	3772.0	231068.0	229182.0	1544646.0	229560.0	trial_11
6	chromosome_14	3755404.0	ChCC-v11031017m.g	3757981.0	5217.0	3755372.0	3752764.0	195868.0	3755403.0	trial_11
7	chromosome_04	3618990.0	ChCC-v11010433m.g	3635670.0	22789.0	3624275.0	3612881.0	304262.0	3618989.0	trial_11
8	chromosome_13	2186073.0	ChCC-v11028856m.g	2188227.0	4372.0	2186041.0	2183855.0	2130167.0	2186072.0	trial_11
9	chromosome_14	1085774.0	ChCC-v11030176m.g	1086196.0	3176.0	1084608.0	1083020.0	691106.0	1085773.0	trial_11
10	chromosome_10	593174.0	intergenic	593174.0	1.0	593173.0	593173.0	146431.0	593173.0	trial_11
11	chromosome_11	2476931.0	ChCC-v11023828m.g	2482541.0	10484.0	2477299.0	2472057.0	502642.0	2476930.0	trial_11
12	chromosome_07	2184237.0	ChCC-v11015602m.g	2184579.0	5139.0	2182009.0	2179440.0	956846.0	2184236.0	trial_11
13	chromosome_16	2412311.0	ChCC-v11033113m.g	2413002.0	3766.0	2411119.0	2409236.0	485011.0	2412310.0	trial_11
0	chromosome_16	7031567.0	ChCC-v11034671m.g	7032912.0	4199.0	7030812.0	7028713.0	55005.0	7031566.0	trial_12
2	chromosome_16	3017476.0	ChCC-v11033320m.g	3019916.0	6225.0	3016803.0	3013691.0	176442.0	3017475.0	trial_12
3	chromosome_12	8092132.0	ChCC-v11027434m.g	8096027.0	12489.0	8089782.0	8083538.0	205672.0	8092131.0	trial_12
4	chromosome_02	8475928.0	ChCC-v11005966m.g	8476015.0	3431.0	8474299.0	8472584.0	1083150.0	8475927.0	trial_12
5	chromosome_16	1874258.0	ChCC-v11032896m.g	1880771.0	8065.0	1876738.0	1872706.0	49370.0	1874257.0	trial_12
6	chromosome_01	1275036.0	intergenic	1275036.0	1.0	1275035.0	1275035.0	1692878.0	1275035.0	trial_12
7	chromosome_14	2549969.0	ChCC-v11030608m.g	2550340.0	5683.0	2547498.0	2544657.0	771784.0	2549968.0	trial_12
8	chromosome_02	635969.0	ChCC-v11003042m.g	636769.0	16598.0	628470.0	620171.0	863301.0	635968.0	trial_12
10	chromosome_10	3916430.0	intergenic	3916430.0	1.0	3916429.0	3916429.0	1701007.0	3916429.0	trial_12
11	chromosome_01	6149344.0	ChCC-v11002129m.g	6155739.0	8285.0	6151596.0	6147454.0	1231348.0	6149343.0	trial_12
13	chromosome_04	3113831.0	ChCC-v11010287m.g	3120497.0	6955.0	3117019.0	3113542.0	811518.0	3113830.0	trial_12
0	chromosome_01	4943948.0	ChCC-v11001669m.g	4948527.0	8120.0	4944467.0	4940407.0	1976554.0	4943947.0	trial_13
1	chromosome_11	3579065.0	ChCC-v11024093m.g	3581631.0	3393.0	3579934.0	3578238.0	126327.0	3579064.0	trial_13
2	chromosome_11	978158.0	ChCC-v11023339m.g	995645.0	30896.0	980197.0	964749.0	994460.0	978157.0	trial_13
3	chromosome_07	5150091.0	ChCC-v11016666m.g	5150536.0	3594.0	5148739.0	5146942.0	121345.0	5150090.0	trial_13
5	chromosome_17	3926236.0	ChCC-v11036461m.g	3930044.0	4645.0	3927721.0	3925399.0	2036744.0	3926235.0	trial_13
7	chromosome_01	6309070.0	ChCC-v11002192m.g	6342056.0	34243.0	6324934.0	6307813.0	1058010.0	6309069.0	trial_13
8	chromosome_02	1956559.0	ChCC-v11003570m.g	1962011.0	11466.0	1956278.0	1950545.0	464507.0	1956558.0	trial_13
9	chromosome_06	8288676.0	ChCC-v11014564m.g	8288732.0	9557.0	8283953.0	8279175.0	79471.0	8288675.0	trial_13
11	chromosome_11	2618941.0	ChCC-v11023878m.g	2620216.0	11144.0	2614644.0	2609072.0	639987.0	2618940.0	trial_13
12	chromosome_16	7291509.0	ChCC-v11034747m.g	7294873.0	4859.0	7292443.0	7290014.0	206626.0	7291508.0	trial_13
13	chromosome_17	3112012.0	ChCC-v11036078m.g	3114400.0	2423.0	3113188.0	3111977.0	1222211.0	3112011.0	trial_13
0	chromosome_17	4928658.0	ChCC-v11036728m.g	4931401.0	9870.0	4926466.0	4921531.0	1480173.0	4928657.0	trial_14
1	chromosome_06	1923935.0	ChCC-v11012293m.g	1931086.0	12825.0	1924673.0	1918261.0	362679.0	1923934.0	trial_14
2	chromosome_02	3248018.0	ChCC-v11004007m.g	3254244.0	7520.0	3250484.0	3246724.0	121452.0	3248017.0	trial_14
3	chromosome_12	3133105.0	ChCC-v11025572m.g	3133257.0	5727.0	3130393.0	3127530.0	7267.0	3133104.0	trial_14
4	chromosome_17	6117579.0	intergenic	6117579.0	1.0	6117578.0	6117578.0	289061.0	6117578.0	trial_14
5	chromosome_12	7995973.0	intergenic	7995973.0	1.0	7995972.0	7995972.0	111862.0	7995972.0	trial_14
7	chromosome_17	1085966.0	ChCC-v11035401m.g	1089550.0	19109.0	1079995.0	1070441.0	803181.0	1085965.0	trial_14
9	chromosome_14	2948044.0	ChCC-v11030763m.g	2953631.0	8627.0	2949317.0	2945004.0	610187.0	2948043.0	trial_14
10	chromosome_13	426537.0	ChCC-v11028218m.g	435614.0	10716.0	430256.0	424898.0	374382.0	426536.0	trial_14
11	chromosome_09	1583997.0	intergenic	1583997.0	1.0	1583996.0	1583996.0	758386.0	1583996.0	trial_14
12	chromosome_13	523702.0	ChCC-v11028245m.g	524113.0	10602.0	518812.0	513511.0	462938.0	523701.0	trial_14
13	chromosome_11	2861882.0	ChCC-v11023941m.g	2865952.0	17397.0	2857253.0	2848555.0	849008.0	2861881.0	trial_14
1	chromosome_01	2808166.0	ChCC-v11000884m.g	2808617.0	3232.0	2807001.0	2805385.0	160912.0	2808165.0	trial_15
2	chromosome_11	3659225.0	intergenic	3659225.0	1.0	3659224.0	3659224.0	47037.0	3659224.0	trial_15
4	chromosome_13	4109189.0	ChCC-v11029515m.g	4115146.0	6746.0	4111773.0	4108400.0	4055899.0	4109188.0	trial_15
5	chromosome_16	3697233.0	ChCC-v11033530m.g	3701172.0	5451.0	3698446.0	3695721.0	259236.0	3697232.0	trial_15
7	chromosome_03	6032358.0	ChCC-v11008256m.g	6037992.0	5694.0	6035145.0	6032298.0	1485357.0	6032357.0	trial_15
8	chromosome_04	1114507.0	ChCC-v11009674m.g	1117649.0	5611.0	1114843.0	1112038.0	2813694.0	1114506.0	trial_15
9	chromosome_01	442781.0	ChCC-v11000152m.g	484459.0	43946.0	462486.0	440513.0	2505427.0	442780.0	trial_15
10	chromosome_06	1205088.0	ChCC-v11012047m.g	1208606.0	11769.0	1202721.0	1196837.0	359273.0	1205087.0	trial_15
11	chromosome_01	2454663.0	ChCC-v11000748m.g	2455070.0	5835.0	2452152.0	2449235.0	515761.0	2454662.0	trial_15
13	chromosome_06	4904315.0	intergenic	4904315.0	1.0	4904314.0	4904314.0	197328.0	4904314.0	trial_15
3	chromosome_06	3313770.0	intergenic	3313770.0	1.0	3313769.0	3313769.0	355826.0	3313769.0	trial_16
4	chromosome_09	5640104.0	intergenic	5640104.0	1.0	5640103.0	5640103.0	3297721.0	5640103.0	trial_16
5	chromosome_06	1232596.0	ChCC-v11012052m.g	1233020.0	8752.0	1228644.0	1224268.0	333350.0	1232595.0	trial_16
6	chromosome_17	1064.0	intergenic	1064.0	1.0	1063.0	1063.0	275751.0	1063.0	trial_16
7	chromosome_06	6318872.0	ChCC-v11013923m.g	6320252.0	2070.0	6319217.0	6318182.0	1217575.0	6318871.0	trial_16
8	chromosome_06	7084989.0	ChCC-v11014139m.g	7087940.0	11511.0	7082184.0	7076429.0	1122298.0	7084988.0	trial_16
9	chromosome_17	6813946.0	ChCC-v11037211m.g	6822109.0	8216.0	6818001.0	6813893.0	411362.0	6813945.0	trial_16
11	chromosome_14	1374898.0	ChCC-v11030277m.g	1381044.0	6253.0	1377917.0	1374791.0	397797.0	1374897.0	trial_16
12	chromosome_17	5841505.0	ChCC-v11036986m.g	5842993.0	8457.0	5838764.0	5834536.0	567875.0	5841504.0	trial_16
13	chromosome_06	3060590.0	ChCC-v11012703m.g	3061423.0	9780.0	3056533.0	3051643.0	98590.0	3060589.0	trial_16
0	chromosome_02	6059734.0	ChCC-v11004990m.g	6060885.0	3973.0	6058898.0	6056912.0	377727.0	6059733.0	trial_17
1	chromosome_11	3376842.0	ChCC-v11024042m.g	3379027.0	3058.0	3377498.0	3375969.0	328763.0	3376841.0	trial_17
2	chromosome_02	725534.0	ChCC-v11003074m.g	731345.0	13345.0	724672.0	718000.0	767099.0	725533.0	trial_17
3	chromosome_13	2214144.0	ChCC-v11028861m.g	2215985.0	4474.0	2213748.0	2211511.0	2157874.0	2214143.0	trial_17
4	chromosome_07	3506261.0	ChCC-v11016053m.g	3518521.0	14010.0	3511516.0	3504511.0	1515878.0	3506260.0	trial_17
8	chromosome_10	5388530.0	ChCC-v11022580m.g	5389021.0	3188.0	5387427.0	5385833.0	230009.0	5388529.0	trial_17
13	chromosome_04	1635325.0	intergenic	1635325.0	1.0	1635324.0	1635324.0	2293213.0	1635324.0	trial_17
0	chromosome_01	1366980.0	ChCC-v11000359m.g	1369250.0	6596.0	1365952.0	1362654.0	1601961.0	1366979.0	trial_18
2	chromosome_17	7062620.0	intergenic	7062620.0	1.0	7062619.0	7062619.0	655980.0	7062619.0	trial_18
3	chromosome_11	1115542.0	ChCC-v11023367m.g	1119079.0	10073.0	1114042.0	1109006.0	860615.0	1115541.0	trial_18
4	chromosome_13	4520167.0	ChCC-v11029656m.g	4527000.0	7568.0	4523216.0	4519432.0	4467342.0	4520166.0	trial_18
5	chromosome_02	8235646.0	ChCC-v11005885m.g	8245988.0	12407.0	8239784.0	8233581.0	848635.0	8235645.0	trial_18
6	chromosome_02	1994069.0	ChCC-v11003581m.g	1995629.0	6667.0	1992295.0	1988962.0	500524.0	1994068.0	trial_18
9	chromosome_01	98466.0	ChCC-v11000037m.g	101474.0	7880.0	97534.0	93594.0	2870379.0	98465.0	trial_18
11	chromosome_12	2971392.0	ChCC-v11025496m.g	2974111.0	10156.0	2969033.0	2963955.0	67136.0	2971391.0	trial_18
12	chromosome_02	1144532.0	intergenic	1144532.0	1.0	1144531.0	1144531.0	347240.0	1144531.0	trial_18
0	chromosome_12	33185.0	ChCC-v11024384m.g	34425.0	28435.0	20207.0	5990.0	1153000.0	33184.0	trial_19
1	chromosome_17	3227302.0	ChCC-v11036119m.g	3235028.0	8642.0	3230707.0	3226386.0	1339730.0	3227301.0	trial_19
2	chromosome_13	2327913.0	ChCC-v11028900m.g	2329652.0	10052.0	2324626.0	2319600.0	2268752.0	2327912.0	trial_19
3	chromosome_03	722891.0	ChCC-v11006275m.g	726748.0	4317.0	724589.0	722431.0	1261861.0	722890.0	trial_19
6	chromosome_06	2616237.0	ChCC-v11012507m.g	2619455.0	4180.0	2617365.0	2615275.0	340578.0	2616236.0	trial_19
8	chromosome_11	2074721.0	ChCC-v11023675m.g	2078805.0	8449.0	2074580.0	2070356.0	99923.0	2074720.0	trial_19
9	chromosome_17	2347474.0	ChCC-v11035812m.g	2347858.0	877.0	2347419.0	2346981.0	456442.0	2347473.0	trial_19
11	chromosome_03	8911073.0	ChCC-v11009276m.g	8911778.0	3490.0	8910033.0	8908288.0	1100013.0	8911072.0	trial_19
13	chromosome_16	4315624.0	ChCC-v11033754m.g	4316048.0	3429.0	4314333.0	4312619.0	52380.0	4315623.0	trial_19
1	chromosome_10	4157390.0	ChCC-v11022202m.g	4161333.0	4857.0	4158904.0	4156476.0	1458532.0	4157389.0	trial_20
2	chromosome_11	2599523.0	ChCC-v11023874m.g	2604444.0	6197.0	2601345.0	2598247.0	626688.0	2599522.0	trial_20
3	chromosome_12	3273536.0	ChCC-v11025623m.g	3274106.0	6362.0	3270925.0	3267744.0	133265.0	3273535.0	trial_20
4	chromosome_01	1484342.0	ChCC-v11000389m.g	1489214.0	5777.0	1486325.0	1483437.0	1481588.0	1484341.0	trial_20
5	chromosome_01	5035915.0	ChCC-v11001695m.g	5040289.0	8242.0	5036168.0	5032047.0	2068255.0	5035914.0	trial_20
6	chromosome_17	3272232.0	ChCC-v11036135m.g	3273760.0	6901.0	3270309.0	3266859.0	1379332.0	3272231.0	trial_20
7	chromosome_16	6353986.0	ChCC-v11034443m.g	6359021.0	5588.0	6356227.0	6353433.0	190731.0	6353985.0	trial_20
8	chromosome_10	5140331.0	ChCC-v11022510m.g	5141520.0	4574.0	5139233.0	5136946.0	478203.0	5140330.0	trial_20
9	chromosome_04	557941.0	ChCC-v11009570m.g	567328.0	28253.0	553201.0	539075.0	3375336.0	557940.0	trial_20
0	chromosome_16	3777816.0	ChCC-v11033569m.g	3780053.0	4499.0	3777803.0	3775554.0	179879.0	3777815.0	trial_21
1	chromosome_01	7366243.0	intergenic	7366243.0	1.0	7366242.0	7366242.0	16702.0	7366242.0	trial_21
2	chromosome_11	2391248.0	ChCC-v11023803m.g	2408210.0	18033.0	2399193.0	2390177.0	424536.0	2391247.0	trial_21
