	chromosome	end	gene	gene_end	gene_length	gene_midpoint	gene_start	min_distance_to_mutations	start	trial
27	chromosome_15	239293.0	ChCC-v11031220m.g	253130.0	13966.0	246147.0	239164.0	5089994.0	239292.0	trial_2
28	chromosome_03	1777212.0	ChCC-v11006635m.g	1778131.0	3304.0	1776479.0	1774827.0	735725.0	1777211.0	trial_2
29	chromosome_06	4822053.0	ChCC-v11013339m.g	4827727.0	9981.0	4822736.0	4817746.0	3896385.0	4822052.0	trial_2
30	chromosome_02	2518069.0	ChCC-v11003761m.g	2520391.0	4318.0	2518232.0	2516073.0	869177.0	2518068.0	trial_2
31	chromosome_11	2918963.0	intergenic	2918963.0	1.0	2918962.0	2918962.0	2875624.0	2918962.0	trial_2
33	chromosome_17	2726699.0	intergenic	2726699.0	1.0	2726698.0	2726698.0	599765.0	2726698.0	trial_2
34	chromosome_13	1743550.0	intergenic	1743550.0	1.0	1743549.0	1743549.0	470221.0	1743549.0	trial_2
35	chromosome_08	3189659.0	ChCC-v11018021m.g	3198002.0	12754.0	3191625.0	3185248.0	591047.0	3189658.0	trial_2
36	chromosome_03	3942682.0	ChCC-v11007396m.g	3943621.0	4037.0	3941602.0	3939584.0	543192.0	3942681.0	trial_2
37	chromosome_16	1159955.0	ChCC-v11032672m.g	1164022.0	5251.0	1161396.0	1158771.0	743972.0	1159954.0	trial_2
38	chromosome_10	2800679.0	ChCC-v11021723m.g	2802980.0	7881.0	2799039.0	2795099.0	15262.0	2800678.0	trial_2
0	chromosome_08	2487688.0	ChCC-v11017857m.g	2488093.0	3240.0	2486473.0	2484853.0	114105.0	2487687.0	trial_3
1	chromosome_11	1364409.0	ChCC-v11023436m.g	1367439.0	17848.0	1358515.0	1349591.0	1315177.0	1364408.0	trial_3
2	chromosome_02	5991378.0	ChCC-v11004968m.g	5994270.0	6311.0	5991114.0	5987959.0	1226240.0	5991377.0	trial_3
3	chromosome_12	1673690.0	ChCC-v11024970m.g	1677616.0	5000.0	1675116.0	1672616.0	320569.0	1673689.0	trial_3
4	chromosome_01	5335636.0	ChCC-v11001821m.g	5340367.0	16798.0	5331968.0	5323569.0	2030767.0	5335635.0	trial_3
5	chromosome_05	2209912.0	ChCC-v11011230m.g	2212226.0	7896.0	2208278.0	2204330.0	604677.0	2209911.0	trial_3
6	chromosome_03	6129859.0	intergenic	6129859.0	1.0	6129858.0	6129858.0	779735.0	6129858.0	trial_3
7	chromosome_05	3097740.0	ChCC-v11011499m.g	3100894.0	5068.0	3098360.0	3095826.0	285405.0	3097739.0	trial_3
8	chromosome_11	659406.0	ChCC-v11023240m.g	664799.0	7457.0	661070.0	657342.0	617732.0	659405.0	trial_3
9	chromosome_04	2433602.0	ChCC-v11010081m.g	2433624.0	2921.0	2432163.0	2430703.0	2008539.0	2433601.0	trial_3
10	chromosome_12	3062308.0	ChCC-v11025549m.g	3064031.0	14137.0	3056962.0	3049894.0	1061277.0	3062307.0	trial_3
11	chromosome_10	3795731.0	ChCC-v11022053m.g	3806116.0	10655.0	3800788.0	3795461.0	654741.0	3795730.0	trial_3
12	chromosome_12	8242656.0	ChCC-v11027474m.g	8243097.0	8289.0	8238952.0	8234808.0	1060813.0	8242655.0	trial_3
13	chromosome_16	5089096.0	ChCC-v11033999m.g	5089126.0	11545.0	5083353.0	5077581.0	1282065.0	5089095.0	trial_3
14	chromosome_04	178450.0	ChCC-v11009457m.g	180734.0	6039.0	177714.0	174695.0	245910.0	178449.0	trial_3
15	chromosome_13	982238.0	ChCC-v11028409m.g	984008.0	2613.0	982701.0	981395.0	290627.0	982237.0	trial_3
16	chromosome_07	84182.0	intergenic	84182.0	1.0	84181.0	84181.0	846955.0	84181.0	trial_3
17	chromosome_02	2756707.0	intergenic	2756707.0	1.0	2756706.0	2756706.0	630703.0	2756706.0	trial_3
18	chromosome_17	6615793.0	ChCC-v11037139m.g	6622464.0	8144.0	6618392.0	6614320.0	230795.0	6615792.0	trial_3
19	chromosome_08	4479953.0	ChCC-v11018468m.g	4481803.0	5897.0	4478854.0	4475906.0	1878276.0	4479952.0	trial_3
20	chromosome_02	9010364.0	intergenic	9010364.0	1.0	9010363.0	9010363.0	1736759.0	9010363.0	trial_3
21	chromosome_16	5951783.0	ChCC-v11034303m.g	5955384.0	4193.0	5953287.0	5951191.0	1579303.0	5951782.0	trial_3
22	chromosome_05	3160412.0	ChCC-v11011518m.g	3167460.0	10949.0	3161985.0	3156511.0	349030.0	3160411.0	trial_3
23	chromosome_17	6376169.0	ChCC-v11037071m.g	6383151.0	9195.0	6378553.0	6373956.0	9044.0	6376168.0	trial_3
24	chromosome_08	3878008.0	ChCC-v11018260m.g	3880268.0	2912.0	3878812.0	3877356.0	1278234.0	3878007.0	trial_3
25	chromosome_17	3677854.0	ChCC-v11036349m.g	3678288.0	6649.0	3674963.0	3671639.0	348500.0	3677853.0	trial_3
26	chromosome_03	5517239.0	ChCC-v11008055m.g	5518240.0	8444.0	5514018.0	5509796.0	163895.0	5517238.0	trial_3
28	chromosome_06	1851480.0	ChCC-v11012261m.g	1857425.0	11972.0	1851439.0	1845453.0	925088.0	1851479.0	trial_3
29	chromosome_03	7087851.0	intergenic	7087851.0	1.0	7087850.0	7087850.0	49995.0	7087850.0	trial_3
30	chromosome_11	2052699.0	ChCC-v11023667m.g	2052918.0	4624.0	2050606.0	2048294.0	2007268.0	2052698.0	trial_3
31	chromosome_13	3173157.0	ChCC-v11029193m.g	3173990.0	6097.0	3170941.0	3167893.0	529120.0	3173156.0	trial_3
32	chromosome_08	4225733.0	ChCC-v11018373m.g	4226144.0	473.0	4225907.0	4225671.0	1625329.0	4225732.0	trial_3
33	chromosome_03	4024175.0	ChCC-v11007412m.g	4026407.0	5681.0	4023566.0	4020726.0	461228.0	4024174.0	trial_3
34	chromosome_14	3069455.0	ChCC-v11030803m.g	3069519.0	13133.0	3062952.0	3056386.0	1073772.0	3069454.0	trial_3
36	chromosome_10	4871509.0	ChCC-v11022412m.g	4875082.0	4786.0	4872689.0	4870296.0	417160.0	4871508.0	trial_3
37	chromosome_15	1672007.0	ChCC-v11031694m.g	1675958.0	15106.0	1668405.0	1660852.0	3667736.0	1672006.0	trial_3
38	chromosome_14	2904203.0	intergenic	2904203.0	1.0	2904202.0	2904202.0	915022.0	2904202.0	trial_3
0	chromosome_11	2201385.0	ChCC-v11023721m.g	2202522.0	4237.0	2200403.0	2198285.0	2157065.0	2201384.0	trial_4
1	chromosome_08	1165341.0	ChCC-v11017444m.g	1174740.0	12550.0	1168465.0	1162190.0	1432113.0	1165340.0	trial_4
2	chromosome_17	6334903.0	intergenic	6334903.0	1.0	6334902.0	6334902.0	52695.0	6334902.0	trial_4
3	chromosome_02	4610603.0	ChCC-v11004464m.g	4629518.0	31331.0	4613852.0	4598187.0	1226443.0	4610602.0	trial_4
4	chromosome_06	5889106.0	ChCC-v11013777m.g	5889965.0	5947.0	5886991.0	5884018.0	4960640.0	5889105.0	trial_4
5	chromosome_03	4214265.0	intergenic	4214265.0	1.0	4214264.0	4214264.0	270530.0	4214264.0	trial_4
6	chromosome_10	1641595.0	ChCC-v11021259m.g	1647469.0	7707.0	1643615.0	1639762.0	1140162.0	1641594.0	trial_4
7	chromosome_05	1824936.0	ChCC-v11011103m.g	1832788.0	7922.0	1828827.0	1824866.0	495280.0	1824935.0	trial_4
8	chromosome_04	2739888.0	intergenic	2739888.0	1.0	2739887.0	2739887.0	2316263.0	2739887.0	trial_4
9	chromosome_07	3112581.0	intergenic	3112581.0	1.0	3112580.0	3112580.0	2008875.0	3112580.0	trial_4
10	chromosome_14	390066.0	ChCC-v11029995m.g	394762.0	5178.0	392173.0	389584.0	1123126.0	390065.0	trial_4
11	chromosome_01	5259124.0	ChCC-v11001792m.g	5266857.0	8882.0	5262416.0	5257975.0	1961215.0	5259123.0	trial_4
13	chromosome_11	1097258.0	ChCC-v11023364m.g	1101185.0	10196.0	1096087.0	1090989.0	1052749.0	1097257.0	trial_4
14	chromosome_15	1545236.0	ChCC-v11031646m.g	1547053.0	3964.0	1545071.0	1543089.0	3791070.0	1545235.0	trial_4
15	chromosome_10	509006.0	ChCC-v11020873m.g	509751.0	6112.0	506695.0	503639.0	286532.0	509005.0	trial_4
16	chromosome_06	733095.0	ChCC-v11011874m.g	735037.0	4873.0	732600.0	730164.0	193751.0	733094.0	trial_4
17	chromosome_06	5377027.0	ChCC-v11013581m.g	5377669.0	5330.0	5375004.0	5372339.0	4448653.0	5377026.0	trial_4
18	chromosome_04	3860591.0	ChCC-v11010507m.g	3862984.0	3391.0	3861288.0	3859593.0	3437664.0	3860590.0	trial_4
19	chromosome_03	2953816.0	ChCC-v11007056m.g	2953910.0	17208.0	2945306.0	2936702.0	134764.0	2953815.0	trial_4
20	chromosome_17	6360849.0	ChCC-v11037068m.g	6361700.0	3049.0	6360175.0	6358651.0	27422.0	6360848.0	trial_4
21	chromosome_06	4209538.0	ChCC-v11013173m.g	4212842.0	10047.0	4207818.0	4202795.0	3281467.0	4209537.0	trial_4
22	chromosome_03	8365906.0	ChCC-v11009115m.g	8368071.0	5464.0	8365339.0	8362607.0	216774.0	8365905.0	trial_4
23	chromosome_10	6174325.0	intergenic	6174325.0	1.0	6174324.0	6174324.0	2267.0	6174324.0	trial_4
24	chromosome_17	2268527.0	ChCC-v11035793m.g	2270009.0	5699.0	2267159.0	2264310.0	499087.0	2268526.0	trial_4
25	chromosome_10	2933503.0	intergenic	2933503.0	1.0	2933502.0	2933502.0	149725.0	2933502.0	trial_4
26	chromosome_14	2400374.0	ChCC-v11030556m.g	2400991.0	5797.0	2398092.0	2395194.0	408912.0	2400373.0	trial_4
28	chromosome_16	771787.0	intergenic	771787.0	1.0	771786.0	771786.0	354362.0	771786.0	trial_4
29	chromosome_08	3497342.0	ChCC-v11018122m.g	3497420.0	3358.0	3495741.0	3494062.0	895163.0	3497341.0	trial_4
30	chromosome_13	1913161.0	ChCC-v11028788m.g	1918812.0	6764.0	1915430.0	1912048.0	642102.0	1913160.0	trial_4
31	chromosome_06	5472819.0	intergenic	5472819.0	1.0	5472818.0	5472818.0	4546467.0	5472818.0	trial_4
32	chromosome_16	1484271.0	ChCC-v11032767m.g	1487019.0	4056.0	1484991.0	1482963.0	562444.0	1484270.0	trial_4
34	chromosome_07	3450144.0	ChCC-v11016027m.g	3455455.0	5903.0	3452503.0	3449552.0	2348798.0	3450143.0	trial_4
35	chromosome_15	1871303.0	ChCC-v11031769m.g	1875000.0	6977.0	1871511.0	1868023.0	3464630.0	1871302.0	trial_4
36	chromosome_03	5817968.0	ChCC-v11008174m.g	5819496.0	10096.0	5814448.0	5809400.0	464325.0	5817967.0	trial_4
37	chromosome_03	4031429.0	ChCC-v11007414m.g	4040712.0	11255.0	4035084.0	4029457.0	449710.0	4031428.0	trial_4
38	chromosome_07	217132.0	ChCC-v11014882m.g	218868.0	3296.0	217220.0	215572.0	713916.0	217131.0	trial_4
0	chromosome_17	4769759.0	ChCC-v11036691m.g	4771486.0	13868.0	4764552.0	4757618.0	1438089.0	4769758.0	trial_5
2	chromosome_11	2075298.0	ChCC-v11023675m.g	2078805.0	8449.0	2074580.0	2070356.0	2031242.0	2075297.0	trial_5
3	chromosome_08	1048555.0	ChCC-v11017394m.g	1052427.0	12728.0	1046063.0	1039699.0	1554515.0	1048554.0	trial_5
5	chromosome_10	5254937.0	ChCC-v11022547m.g	5258719.0	7280.0	5255079.0	5251439.0	799550.0	5254936.0	trial_5
6	chromosome_10	1477887.0	intergenic	1477887.0	1.0	1477886.0	1477886.0	1257723.0	1477886.0	trial_5
8	chromosome_15	802463.0	ChCC-v11031369m.g	814098.0	12989.0	807603.0	801109.0	4528538.0	802462.0	trial_5
9	chromosome_08	161194.0	intergenic	161194.0	1.0	161193.0	161193.0	2439385.0	161193.0	trial_5
12	chromosome_11	3319696.0	ChCC-v11024020m.g	3320864.0	7095.0	3317316.0	3313769.0	3273978.0	3319695.0	trial_5
13	chromosome_11	916193.0	ChCC-v11023319m.g	918683.0	2832.0	917267.0	915851.0	873929.0	916192.0	trial_5
14	chromosome_16	3113610.0	intergenic	3113610.0	1.0	3113609.0	3113609.0	16294.0	3113609.0	trial_5
15	chromosome_17	2756666.0	ChCC-v11035969m.g	2760819.0	6911.0	2757363.0	2753908.0	569100.0	2756665.0	trial_5
16	chromosome_03	5995188.0	intergenic	5995188.0	1.0	5995187.0	5995187.0	645064.0	5995187.0	trial_5
18	chromosome_17	574892.0	ex.Cre17.g699700.t1.1.g	581914.0	9200.0	577314.0	572714.0	722610.0	574891.0	trial_5
19	chromosome_10	3011137.0	ChCC-v11021816m.g	3016114.0	20995.0	3005616.0	2995119.0	221839.0	3011136.0	trial_5
20	chromosome_12	7601247.0	ChCC-v11027294m.g	7609483.0	31566.0	7593700.0	7577917.0	415561.0	7601246.0	trial_5
21	chromosome_02	4383288.0	ChCC-v11004370m.g	4384556.0	6478.0	4381317.0	4378078.0	993908.0	4383287.0	trial_5
22	chromosome_07	402069.0	ChCC-v11014939m.g	406721.0	8327.0	402557.0	398394.0	528579.0	402068.0	trial_5
23	chromosome_10	4601401.0	ChCC-v11022318m.g	4631995.0	62180.0	4600905.0	4569815.0	145376.0	4601400.0	trial_5
24	chromosome_04	1973040.0	ChCC-v11009947m.g	1980756.0	15193.0	1973159.0	1965563.0	1549535.0	1973039.0	trial_5
25	chromosome_09	1271344.0	ChCC-v11018908m.g	1277351.0	8658.0	1273022.0	1268693.0	1908235.0	1271343.0	trial_5
26	chromosome_09	1373540.0	ChCC-v11018926m.g	1375423.0	20616.0	1365115.0	1354807.0	1816142.0	1373539.0	trial_5
27	chromosome_15	1844440.0	intergenic	1844440.0	1.0	1844439.0	1844439.0	3491702.0	1844439.0	trial_5
28	chromosome_17	2457000.0	ChCC-v11035871m.g	2463187.0	6882.0	2459746.0	2456305.0	691674.0	2456999.0	trial_5
29	chromosome_06	5252632.0	ChCC-v11013537m.g	5254185.0	3885.0	5252242.0	5250300.0	4325891.0	5252631.0	trial_5
30	chromosome_08	3121828.0	ChCC-v11017994m.g	3123867.0	7196.0	3120269.0	3116671.0	519691.0	3121827.0	trial_5
31	chromosome_12	8461129.0	ChCC-v11027541m.g	8462589.0	4268.0	8460455.0	8458321.0	1101739.0	8461128.0	trial_5
32	chromosome_15	1425982.0	ChCC-v11031625m.g	1436757.0	13613.0	1429950.0	1423144.0	3906191.0	1425981.0	trial_5
33	chromosome_14	1613293.0	intergenic	1613293.0	1.0	1613292.0	1613292.0	97993.0	1613292.0	trial_5
35	chromosome_15	266384.0	ChCC-v11031223m.g	272602.0	6806.0	269199.0	265796.0	5066942.0	266383.0	trial_5
36	chromosome_14	513178.0	ChCC-v11030029m.g	518547.0	7128.0	514983.0	511419.0	1000316.0	513177.0	trial_5
37	chromosome_09	2150776.0	ChCC-v11019182m.g	2152414.0	10192.0	2147318.0	2142222.0	1033939.0	2150775.0	trial_5
0	chromosome_14	2642749.0	ChCC-v11030644m.g	2644260.0	6422.0	2641049.0	2637838.0	651869.0	2642748.0	trial_6
1	chromosome_07	5943609.0	ChCC-v11016964m.g	5947970.0	4741.0	5945599.0	5943229.0	4841894.0	5943608.0	trial_6
2	chromosome_08	3850150.0	ChCC-v11018250m.g	3852054.0	6084.0	3849012.0	3845970.0	1248434.0	3850149.0	trial_6
