	chromosome	end	gene	gene_end	gene_length	gene_midpoint	gene_start	min_distance_to_mutations	start	trial
3	chromosome_16	7367698.0	ChCC-v11034774m.g	7369915.0	4660.0	7367585.0	7365255.0	1064925.0	7367697.0	trial_6
4	chromosome_13	1270352.0	ChCC-v11028508m.g	1275772.0	6786.0	1272379.0	1268986.0	26354.0	1270351.0	trial_6
6	chromosome_03	1595389.0	intergenic	1595389.0	1.0	1595388.0	1595388.0	273963.0	1595388.0	trial_6
7	chromosome_07	4887853.0	ChCC-v11016575m.g	4889507.0	6435.0	4886289.0	4883072.0	233338.0	4887852.0	trial_6
8	chromosome_16	652199.0	ChCC-v11032478m.g	655259.0	7048.0	651735.0	648211.0	2223709.0	652198.0	trial_6
9	chromosome_10	3871010.0	ChCC-v11022080m.g	3875250.0	7445.0	3871527.0	3867805.0	1038743.0	3871009.0	trial_6
10	chromosome_07	5461249.0	ChCC-v11016787m.g	5464524.0	4586.0	5462231.0	5459938.0	342604.0	5461248.0	trial_6
11	chromosome_02	6186320.0	intergenic	6186320.0	1.0	6186319.0	6186319.0	715240.0	6186319.0	trial_6
13	chromosome_01	2639893.0	intergenic	2639893.0	1.0	2639892.0	2639892.0	427995.0	2639892.0	trial_6
14	chromosome_16	2436471.0	ChCC-v11033122m.g	2438417.0	3359.0	2436737.0	2435058.0	438707.0	2436470.0	trial_6
16	chromosome_10	2068040.0	ChCC-v11021434m.g	2070394.0	2823.0	2068982.0	2067571.0	90064.0	2068039.0	trial_6
17	chromosome_12	4116686.0	ChCC-v11025993m.g	4119589.0	7648.0	4115765.0	4111941.0	93612.0	4116685.0	trial_6
0	chromosome_03	35459.0	intergenic	35459.0	1.0	35458.0	35458.0	342749.0	35458.0	trial_7
1	chromosome_03	4181254.0	ChCC-v11007492m.g	4182106.0	5214.0	4179499.0	4176892.0	435041.0	4181253.0	trial_7
2	chromosome_07	3409966.0	ChCC-v11016011m.g	3412184.0	16198.0	3404085.0	3395986.0	213549.0	3409965.0	trial_7
5	chromosome_03	3693306.0	ChCC-v11007296m.g	3697228.0	4850.0	3694803.0	3692378.0	49655.0	3693305.0	trial_7
6	chromosome_12	2462824.0	ChCC-v11025291m.g	2465452.0	3811.0	2463546.0	2461641.0	119574.0	2462823.0	trial_7
7	chromosome_17	5447165.0	ChCC-v11036873m.g	5447726.0	5715.0	5444868.0	5442011.0	3756627.0	5447164.0	trial_7
8	chromosome_03	75251.0	ChCC-v11006029m.g	97863.0	23999.0	85863.0	73864.0	292344.0	75250.0	trial_7
9	chromosome_17	6045949.0	intergenic	6045949.0	1.0	6045948.0	6045948.0	4357707.0	6045948.0	trial_7
10	chromosome_17	2670843.0	intergenic	2670843.0	1.0	2670842.0	2670842.0	982601.0	2670842.0	trial_7
11	chromosome_07	6050811.0	ChCC-v11016992m.g	6055017.0	4598.0	6052718.0	6050419.0	88358.0	6050810.0	trial_7
12	chromosome_09	2154706.0	ChCC-v11019183m.g	2157468.0	5391.0	2154772.0	2152077.0	142915.0	2154705.0	trial_7
13	chromosome_07	283738.0	ChCC-v11014905m.g	289395.0	11680.0	283555.0	277715.0	59589.0	283737.0	trial_7
14	chromosome_13	2895142.0	intergenic	2895142.0	1.0	2895141.0	2895141.0	1596408.0	2895141.0	trial_7
15	chromosome_17	108787.0	intergenic	108787.0	1.0	108786.0	108786.0	1271341.0	108786.0	trial_7
16	chromosome_01	2136593.0	ChCC-v11000618m.g	2139178.0	2603.0	2137876.0	2136575.0	930011.0	2136592.0	trial_7
17	chromosome_14	2961404.0	ChCC-v11030765m.g	2962109.0	8410.0	2957904.0	2953699.0	787448.0	2961403.0	trial_7
1	chromosome_02	8763871.0	intergenic	8763871.0	1.0	8763870.0	8763870.0	147036.0	8763870.0	trial_8
2	chromosome_01	1342275.0	ChCC-v11000353m.g	1345294.0	5977.0	1342305.0	1339317.0	929691.0	1342274.0	trial_8
3	chromosome_07	2778320.0	intergenic	2778320.0	1.0	2778319.0	2778319.0	412217.0	2778319.0	trial_8
5	chromosome_02	6864155.0	ChCC-v11005314m.g	6867224.0	3207.0	6865620.0	6864017.0	35939.0	6864154.0	trial_8
6	chromosome_16	3150644.0	ChCC-v11033378m.g	3152602.0	16150.0	3144527.0	3136452.0	269083.0	3150643.0	trial_8
7	chromosome_05	2474013.0	ChCC-v11011314m.g	2476147.0	15439.0	2468427.0	2460708.0	601698.0	2474012.0	trial_8
8	chromosome_02	6172633.0	ChCC-v11005030m.g	6174878.0	3819.0	6172968.0	6171059.0	728591.0	6172632.0	trial_8
11	chromosome_01	3394711.0	ChCC-v11001099m.g	3410296.0	30827.0	3394882.0	3379469.0	326995.0	3394710.0	trial_8
12	chromosome_05	225097.0	intergenic	225097.0	1.0	225096.0	225096.0	1641633.0	225096.0	trial_8
14	chromosome_13	2157590.0	intergenic	2157590.0	1.0	2157589.0	2157589.0	858856.0	2157589.0	trial_8
15	chromosome_17	5808174.0	ChCC-v11036981m.g	5818806.0	10913.0	5813349.0	5807893.0	4125108.0	5808173.0	trial_8
16	chromosome_05	2896826.0	intergenic	2896826.0	1.0	2896825.0	2896825.0	1030096.0	2896825.0	trial_8
17	chromosome_06	7487957.0	ChCC-v11014276m.g	7489397.0	10471.0	7484161.0	7478926.0	80236.0	7487956.0	trial_8
0	chromosome_02	8234851.0	ChCC-v11005885m.g	8245988.0	12407.0	8239784.0	8233581.0	228774.0	8234850.0	trial_9
1	chromosome_09	2608510.0	ChCC-v11019347m.g	2613778.0	5796.0	2610880.0	2607982.0	313193.0	2608509.0	trial_9
2	chromosome_09	5996500.0	ChCC-v11020409m.g	6001222.0	9305.0	5996569.0	5991917.0	53993.0	5996499.0	trial_9
3	chromosome_03	8843952.0	ChCC-v11009258m.g	8847321.0	4498.0	8845072.0	8842823.0	390626.0	8843951.0	trial_9
5	chromosome_10	1917421.0	ChCC-v11021374m.g	1918884.0	2389.0	1917689.0	1916495.0	61229.0	1917420.0	trial_9
6	chromosome_12	8461325.0	ChCC-v11027541m.g	8462589.0	4268.0	8460455.0	8458321.0	269963.0	8461324.0	trial_9
7	chromosome_12	2044133.0	ChCC-v11025131m.g	2045661.0	5575.0	2042873.0	2040086.0	68828.0	2044132.0	trial_9
8	chromosome_11	1072534.0	intergenic	1072534.0	1.0	1072533.0	1072533.0	2515692.0	1072533.0	trial_9
9	chromosome_06	6180861.0	ChCC-v11013878m.g	6184601.0	8791.0	6180205.0	6175810.0	131187.0	6180860.0	trial_9
10	chromosome_01	4502149.0	ChCC-v11001511m.g	4503938.0	7146.0	4500365.0	4496792.0	944155.0	4502148.0	trial_9
12	chromosome_11	1412065.0	ChCC-v11023442m.g	1412771.0	5682.0	1409930.0	1407089.0	2178295.0	1412064.0	trial_9
13	chromosome_12	1190511.0	ex.Cre12.g490451.t1.1.g	1191735.0	2209.0	1190630.0	1189526.0	921071.0	1190510.0	trial_9
14	chromosome_02	961447.0	ChCC-v11003149m.g	966705.0	5692.0	963859.0	961013.0	92654.0	961446.0	trial_9
15	chromosome_06	6676796.0	ChCC-v11014013m.g	6679517.0	10568.0	6674233.0	6668949.0	215445.0	6676795.0	trial_9
16	chromosome_02	2392178.0	ChCC-v11003701m.g	2394191.0	4238.0	2392072.0	2389953.0	1335559.0	2392177.0	trial_9
0	chromosome_03	7931364.0	ChCC-v11008948m.g	7936316.0	6636.0	7932998.0	7929680.0	521448.0	7931363.0	trial_10
1	chromosome_16	523810.0	ChCC-v11032437m.g	531752.0	8408.0	527548.0	523344.0	2347896.0	523809.0	trial_10
2	chromosome_06	1706649.0	ChCC-v11012199m.g	1708158.0	3490.0	1706413.0	1704668.0	129524.0	1706648.0	trial_10
3	chromosome_11	1594337.0	ChCC-v11023529m.g	1594877.0	635.0	1594559.0	1594242.0	1993666.0	1594336.0	trial_10
4	chromosome_11	2488175.0	ChCC-v11023830m.g	2492485.0	11873.0	2486548.0	2480612.0	1101677.0	2488174.0	trial_10
5	chromosome_11	3213404.0	ChCC-v11024001m.g	3219677.0	19767.0	3209793.0	3199910.0	378432.0	3213403.0	trial_10
6	chromosome_10	115015.0	ChCC-v11020730m.g	115247.0	4879.0	112807.0	110368.0	1866111.0	115014.0	trial_10
7	chromosome_07	2184980.0	ChCC-v11015603m.g	2189306.0	4700.0	2186956.0	2184606.0	1003580.0	2184979.0	trial_10
8	chromosome_03	6751705.0	ChCC-v11008556m.g	6756026.0	5036.0	6753508.0	6750990.0	589268.0	6751704.0	trial_10
9	chromosome_02	7620994.0	ChCC-v11005667m.g	7626705.0	6035.0	7623687.0	7620670.0	255579.0	7620993.0	trial_10
10	chromosome_10	4211982.0	intergenic	4211982.0	1.0	4211981.0	4211981.0	1379197.0	4211981.0	trial_10
11	chromosome_03	6497708.0	ChCC-v11008411m.g	6503708.0	6003.0	6500706.0	6497705.0	842070.0	6497707.0	trial_10
14	chromosome_05	1867660.0	ChCC-v11011115m.g	1880540.0	14181.0	1873449.0	1866359.0	6720.0	1867659.0	trial_10
15	chromosome_16	7185327.0	ChCC-v11034718m.g	7191307.0	9099.0	7186757.0	7182208.0	884097.0	7185326.0	trial_10
16	chromosome_17	5418790.0	intergenic	5418790.0	1.0	5418789.0	5418789.0	3730548.0	5418789.0	trial_10
17	chromosome_02	7198617.0	ChCC-v11005509m.g	7210034.0	11955.0	7204056.0	7198079.0	46786.0	7198616.0	trial_10
0	chromosome_06	1200243.0	ChCC-v11012047m.g	1208606.0	11769.0	1202721.0	1196837.0	513323.0	1200242.0	trial_11
1	chromosome_10	1827426.0	ChCC-v11021339m.g	1833584.0	9426.0	1828871.0	1824158.0	150047.0	1827425.0	trial_11
2	chromosome_17	898936.0	ChCC-v11035347m.g	903214.0	9311.0	898558.0	893903.0	481569.0	898935.0	trial_11
3	chromosome_11	1333083.0	ChCC-v11023427m.g	1335784.0	7714.0	1331927.0	1328070.0	2256298.0	1333082.0	trial_11
4	chromosome_01	2096036.0	ChCC-v11000599m.g	2099031.0	4643.0	2096709.0	2094388.0	971178.0	2096035.0	trial_11
7	chromosome_16	1157962.0	ChCC-v11032671m.g	1158180.0	632.0	1157864.0	1157548.0	1717580.0	1157961.0	trial_11
8	chromosome_09	2699872.0	ChCC-v11019374m.g	2700458.0	4230.0	2698343.0	2696228.0	400656.0	2699871.0	trial_11
9	chromosome_10	1176459.0	ChCC-v11021084m.g	1176970.0	4118.0	1174911.0	1172852.0	804007.0	1176458.0	trial_11
10	chromosome_05	2042695.0	ChCC-v11011169m.g	2049397.0	7631.0	2045581.0	2041766.0	178852.0	2042694.0	trial_11
11	chromosome_12	9479644.0	ChCC-v11027940m.g	9486172.0	16109.0	9478117.0	9470063.0	24913.0	9479643.0	trial_11
12	chromosome_01	3969443.0	ChCC-v11001275m.g	3972872.0	6458.0	3969643.0	3966414.0	901756.0	3969442.0	trial_11
13	chromosome_10	5236869.0	ChCC-v11022541m.g	5238709.0	3695.0	5236861.0	5235014.0	2404077.0	5236868.0	trial_11
14	chromosome_11	318281.0	ChCC-v11023119m.g	319269.0	4323.0	317107.0	314946.0	3271118.0	318280.0	trial_11
15	chromosome_12	1042089.0	ex.Cre12.g491951.t1.1.g	1043925.0	3204.0	1042323.0	1040721.0	1069378.0	1042088.0	trial_11
16	chromosome_11	469931.0	intergenic	469931.0	1.0	469930.0	469930.0	3118295.0	469930.0	trial_11
17	chromosome_14	3537533.0	ChCC-v11030947m.g	3537845.0	3075.0	3536307.0	3534770.0	209045.0	3537532.0	trial_11
0	chromosome_17	6259720.0	intergenic	6259720.0	1.0	6259719.0	6259719.0	4571478.0	6259719.0	trial_12
1	chromosome_01	6929692.0	intergenic	6929692.0	1.0	6929691.0	6929691.0	183580.0	6929691.0	trial_12
2	chromosome_11	3750126.0	intergenic	3750126.0	1.0	3750125.0	3750125.0	161900.0	3750125.0	trial_12
3	chromosome_16	6795812.0	ChCC-v11034601m.g	6812298.0	21957.0	6801319.0	6790341.0	498659.0	6795811.0	trial_12
5	chromosome_11	2680995.0	ChCC-v11023892m.g	2684723.0	14216.0	2677615.0	2670507.0	910610.0	2680994.0	trial_12
6	chromosome_05	62033.0	intergenic	62033.0	1.0	62032.0	62032.0	1804697.0	62032.0	trial_12
7	chromosome_11	2431565.0	intergenic	2431565.0	1.0	2431564.0	2431564.0	1156661.0	2431564.0	trial_12
9	chromosome_03	3819488.0	ChCC-v11007347m.g	3824690.0	11039.0	3819170.0	3813651.0	74712.0	3819487.0	trial_12
10	chromosome_12	8880811.0	ChCC-v11027697m.g	8881367.0	6076.0	8878329.0	8875291.0	574875.0	8880810.0	trial_12
13	chromosome_05	624879.0	ChCC-v11010775m.g	630397.0	6285.0	627254.0	624112.0	1239475.0	624878.0	trial_12
14	chromosome_06	3417900.0	ChCC-v11012868m.g	3419260.0	10071.0	3414224.0	3409189.0	1578287.0	3417899.0	trial_12
17	chromosome_12	1548501.0	ChCC-v11024918m.g	1555558.0	8789.0	1551163.0	1546769.0	560538.0	1548500.0	trial_12
0	chromosome_07	1966750.0	ChCC-v11015520m.g	1973877.0	10688.0	1968533.0	1963189.0	1222003.0	1966749.0	trial_13
4	chromosome_05	2734586.0	ChCC-v11011387m.g	2736055.0	4188.0	2733961.0	2731867.0	867232.0	2734585.0	trial_13
5	chromosome_13	3508749.0	ChCC-v11029324m.g	3515548.0	11762.0	3509667.0	3503786.0	2210934.0	3508748.0	trial_13
6	chromosome_10	5045275.0	ChCC-v11022484m.g	5049594.0	7761.0	5045713.0	5041833.0	2212929.0	5045274.0	trial_13
8	chromosome_07	6161475.0	ChCC-v11017027m.g	6166016.0	9659.0	6161186.0	6156357.0	20110.0	6161474.0	trial_13
9	chromosome_03	7749408.0	ChCC-v11008891m.g	7765448.0	18306.0	7756295.0	7747142.0	413519.0	7749407.0	trial_13
10	chromosome_06	1194404.0	ChCC-v11012045m.g	1197102.0	4659.0	1194772.0	1192443.0	505374.0	1194403.0	trial_13
11	chromosome_16	7590329.0	ChCC-v11034862m.g	7594220.0	6104.0	7591168.0	7588116.0	1288508.0	7590328.0	trial_13
13	chromosome_10	3089115.0	ChCC-v11021860m.g	3094841.0	6065.0	3091808.0	3088776.0	259024.0	3089114.0	trial_13
14	chromosome_12	7991464.0	intergenic	7991464.0	1.0	7991463.0	7991463.0	157001.0	7991463.0	trial_13
16	chromosome_05	60531.0	intergenic	60531.0	1.0	60530.0	60530.0	1806199.0	60530.0	trial_13
1	chromosome_14	1601706.0	ChCC-v11030350m.g	1604232.0	5006.0	1601729.0	1599226.0	48119.0	1601705.0	trial_14
2	chromosome_06	3153207.0	ChCC-v11012746m.g	3165822.0	12682.0	3159481.0	3153140.0	1323544.0	3153206.0	trial_14
3	chromosome_14	3096486.0	ChCC-v11030818m.g	3100624.0	6137.0	3097555.0	3094487.0	647797.0	3096485.0	trial_14
4	chromosome_02	7401369.0	ChCC-v11005592m.g	7407203.0	7961.0	7403222.0	7399242.0	35114.0	7401368.0	trial_14
5	chromosome_17	5354008.0	ChCC-v11036840m.g	5365823.0	15007.0	5358319.0	5350816.0	3670078.0	5354007.0	trial_14
6	chromosome_12	2658008.0	intergenic	2658008.0	1.0	2658007.0	2658007.0	74887.0	2658007.0	trial_14
7	chromosome_01	5414157.0	ChCC-v11001849m.g	5421606.0	11674.0	5415769.0	5409932.0	28751.0	5414156.0	trial_14
8	chromosome_06	7484512.0	ChCC-v11014276m.g	7489397.0	10471.0	7484161.0	7478926.0	80236.0	7484511.0	trial_14
9	chromosome_03	3719273.0	intergenic	3719273.0	1.0	3719272.0	3719272.0	25186.0	3719272.0	trial_14
10	chromosome_03	7140841.0	intergenic	7140841.0	1.0	7140840.0	7140840.0	201936.0	7140840.0	trial_14
11	chromosome_06	4710599.0	ChCC-v11013293m.g	4714917.0	6666.0	4711584.0	4708251.0	584599.0	4710598.0	trial_14
12	chromosome_12	4984254.0	ChCC-v11026325m.g	4986704.0	3578.0	4984915.0	4983126.0	458197.0	4984253.0	trial_14
13	chromosome_13	733436.0	ex.Cre13.g566600.t1.1.g	744527.0	11218.0	738918.0	733309.0	347131.0	733435.0	trial_14
14	chromosome_12	7370475.0	ChCC-v11027226m.g	7373335.0	6109.0	7370280.0	7367226.0	464182.0	7370474.0	trial_14
