	chromosome	end	gene	gene_end	gene_length	gene_midpoint	gene_start	min_distance_to_mutations	start	trial
9	chromosome_08	557109.0	ChCC-v11017265m.g	561777.0	4703.0	559425.0	557074.0	3331346.0	557108.0	trial_4
10	chromosome_05	2758791.0	ChCC-v11011397m.g	2761975.0	13615.0	2755167.0	2748360.0	779242.0	2758790.0	trial_4
11	chromosome_03	8337870.0	ChCC-v11009103m.g	8338649.0	4489.0	8336404.0	8334160.0	199666.0	8337869.0	trial_4
12	chromosome_04	2255849.0	intergenic	2255849.0	1.0	2255848.0	2255848.0	198927.0	2255848.0	trial_4
0	chromosome_13	3037920.0	intergenic	3037920.0	1.0	3037919.0	3037919.0	2759498.0	3037919.0	trial_5
1	chromosome_11	1177468.0	ChCC-v11023383m.g	1177777.0	3952.0	1175801.0	1173825.0	119770.0	1177467.0	trial_5
2	chromosome_12	4563479.0	intergenic	4563479.0	1.0	4563478.0	4563478.0	393200.0	4563478.0	trial_5
3	chromosome_11	955176.0	ChCC-v11023330m.g	958338.0	13067.0	951804.0	945271.0	104227.0	955175.0	trial_5
4	chromosome_11	507385.0	ChCC-v11023188m.g	511066.0	6629.0	507751.0	504437.0	548280.0	507384.0	trial_5
5	chromosome_14	340700.0	ChCC-v11029979m.g	349168.0	9705.0	344315.0	339463.0	2782049.0	340699.0	trial_5
6	chromosome_08	4954995.0	intergenic	4954995.0	1.0	4954994.0	4954994.0	1064223.0	4954994.0	trial_5
7	chromosome_10	4844198.0	ChCC-v11022403m.g	4846760.0	8129.0	4842695.0	4838631.0	665554.0	4844197.0	trial_5
8	chromosome_17	782043.0	intergenic	782043.0	1.0	782042.0	782042.0	1673684.0	782042.0	trial_5
9	chromosome_05	798490.0	intergenic	798490.0	1.0	798489.0	798489.0	101141.0	798489.0	trial_5
10	chromosome_04	607911.0	ChCC-v11009579m.g	610174.0	4980.0	607684.0	605194.0	1017384.0	607910.0	trial_5
11	chromosome_11	3551771.0	ChCC-v11024086m.g	3557899.0	15238.0	3550280.0	3542661.0	2494249.0	3551770.0	trial_5
12	chromosome_17	6275186.0	intergenic	6275186.0	1.0	6275185.0	6275185.0	2300963.0	6275185.0	trial_5
1	chromosome_15	71955.0	intergenic	71955.0	1.0	71954.0	71954.0	5352905.0	71954.0	trial_6
2	chromosome_08	2721177.0	intergenic	2721177.0	1.0	2721176.0	2721176.0	1169595.0	2721176.0	trial_6
3	chromosome_08	3951324.0	ChCC-v11018278m.g	3952086.0	2440.0	3950866.0	3949646.0	60095.0	3951323.0	trial_6
4	chromosome_17	6476047.0	ChCC-v11037093m.g	6476444.0	2128.0	6475380.0	6474316.0	2501158.0	6476046.0	trial_6
5	chromosome_04	2529677.0	ex.Cre04.g222402.t1.1.g	2534202.0	7532.0	2530436.0	2526670.0	75661.0	2529676.0	trial_6
6	chromosome_16	3505674.0	intergenic	3505674.0	1.0	3505673.0	3505673.0	1108548.0	3505673.0	trial_6
7	chromosome_10	289703.0	ChCC-v11020812m.g	289961.0	3038.0	288442.0	286923.0	207321.0	289702.0	trial_6
9	chromosome_05	3122817.0	ChCC-v11011505m.g	3123564.0	6739.0	3120194.0	3116825.0	1144269.0	3122816.0	trial_6
10	chromosome_14	1480690.0	ChCC-v11030307m.g	1483729.0	3741.0	1481858.0	1479988.0	1644506.0	1480689.0	trial_6
11	chromosome_17	7050987.0	intergenic	7050987.0	1.0	7050986.0	7050986.0	3076764.0	7050986.0	trial_6
0	chromosome_06	7307168.0	ChCC-v11014206m.g	7309028.0	4026.0	7307015.0	7305002.0	108607.0	7307167.0	trial_7
1	chromosome_11	1993465.0	ChCC-v11023638m.g	1993788.0	3963.0	1991806.0	1989825.0	935775.0	1993464.0	trial_7
2	chromosome_14	1393271.0	ex.Cre14.g616976.t1.1.g	1398288.0	8430.0	1394073.0	1389858.0	1732291.0	1393270.0	trial_7
3	chromosome_11	854526.0	ChCC-v11023305m.g	858101.0	4556.0	855823.0	853545.0	200208.0	854525.0	trial_7
4	chromosome_16	6664331.0	intergenic	6664331.0	1.0	6664330.0	6664330.0	342961.0	6664330.0	trial_7
5	chromosome_05	44516.0	ChCC-v11010591m.g	49613.0	5802.0	46712.0	43811.0	650636.0	44515.0	trial_7
7	chromosome_17	864498.0	ChCC-v11035335m.g	864698.0	2917.0	863239.0	861781.0	1592487.0	864497.0	trial_7
8	chromosome_11	1730236.0	intergenic	1730236.0	1.0	1730235.0	1730235.0	674204.0	1730235.0	trial_7
9	chromosome_04	860152.0	intergenic	860152.0	1.0	860151.0	860151.0	764917.0	860151.0	trial_7
10	chromosome_12	3327043.0	intergenic	3327043.0	1.0	3327042.0	3327042.0	843236.0	3327042.0	trial_7
11	chromosome_15	1326058.0	ChCC-v11031596m.g	1332518.0	12856.0	1326090.0	1319662.0	4098769.0	1326057.0	trial_7
12	chromosome_11	1037834.0	ChCC-v11023346m.g	1051021.0	33894.0	1034074.0	1017127.0	21957.0	1037833.0	trial_7
0	chromosome_01	272699.0	intergenic	272699.0	1.0	272698.0	272698.0	107655.0	272698.0	trial_8
2	chromosome_08	4486512.0	ChCC-v11018469m.g	4497801.0	15166.0	4490218.0	4482635.0	599447.0	4486511.0	trial_8
3	chromosome_05	31381.0	intergenic	31381.0	1.0	31380.0	31380.0	665968.0	31380.0	trial_8
4	chromosome_17	2577756.0	ChCC-v11035913m.g	2580809.0	3214.0	2579202.0	2577595.0	123476.0	2577755.0	trial_8
5	chromosome_05	1358993.0	ex.Cre05.g234600.t1.1.g	1366224.0	10952.0	1360748.0	1355272.0	197044.0	1358992.0	trial_8
6	chromosome_16	1404869.0	ChCC-v11032748m.g	1411294.0	8035.0	1407276.0	1403259.0	255072.0	1404868.0	trial_8
7	chromosome_08	3991098.0	intergenic	3991098.0	1.0	3991097.0	3991097.0	100326.0	3991097.0	trial_8
8	chromosome_02	2349441.0	ChCC-v11003689m.g	2354417.0	5536.0	2351649.0	2348881.0	6168633.0	2349440.0	trial_8
9	chromosome_04	2291702.0	ChCC-v11010030m.g	2294380.0	11191.0	2288784.0	2283189.0	165991.0	2291701.0	trial_8
10	chromosome_01	4261487.0	ChCC-v11001392m.g	4262514.0	1260.0	4261884.0	4261254.0	936334.0	4261486.0	trial_8
11	chromosome_05	1638834.0	intergenic	1638834.0	1.0	1638833.0	1638833.0	81041.0	1638833.0	trial_8
12	chromosome_17	2322987.0	intergenic	2322987.0	1.0	2322986.0	2322986.0	132740.0	2322986.0	trial_8
0	chromosome_09	3984147.0	intergenic	3984147.0	1.0	3984146.0	3984146.0	181614.0	3984146.0	trial_9
1	chromosome_02	2534020.0	ChCC-v11003769m.g	2538788.0	5096.0	2536240.0	2533692.0	5984042.0	2534019.0	trial_9
2	chromosome_07	1401960.0	ChCC-v11015303m.g	1407703.0	7912.0	1403747.0	1399791.0	1156921.0	1401959.0	trial_9
3	chromosome_03	8863382.0	ChCC-v11009263m.g	8873107.0	11246.0	8867484.0	8861861.0	4938.0	8863381.0	trial_9
4	chromosome_16	7573658.0	ChCC-v11034852m.g	7577378.0	6259.0	7574248.0	7571119.0	566957.0	7573657.0	trial_9
5	chromosome_08	1375433.0	ChCC-v11017505m.g	1391161.0	16015.0	1383153.0	1375146.0	2507618.0	1375432.0	trial_9
6	chromosome_01	421878.0	intergenic	421878.0	1.0	421877.0	421877.0	256834.0	421877.0	trial_9
7	chromosome_15	636886.0	ChCC-v11031336m.g	643756.0	9254.0	639129.0	634502.0	4785730.0	636885.0	trial_9
8	chromosome_01	4085150.0	ChCC-v11001326m.g	4095890.0	11441.0	4090169.0	4084449.0	764619.0	4085149.0	trial_9
9	chromosome_16	2978545.0	ChCC-v11033304m.g	2979042.0	1575.0	2978254.0	2977467.0	1313614.0	2978544.0	trial_9
10	chromosome_06	1115641.0	ChCC-v11012019m.g	1126891.0	17195.0	1118293.0	1109696.0	1281856.0	1115640.0	trial_9
11	chromosome_09	672873.0	ChCC-v11018689m.g	679079.0	7308.0	675425.0	671771.0	721585.0	672872.0	trial_9
12	chromosome_08	1594011.0	ChCC-v11017567m.g	1599009.0	5639.0	1596189.0	1593370.0	2294582.0	1594010.0	trial_9
2	chromosome_04	1780892.0	ChCC-v11009882m.g	1781640.0	2392.0	1780444.0	1779248.0	155376.0	1780891.0	trial_10
3	chromosome_08	4776340.0	intergenic	4776340.0	1.0	4776339.0	4776339.0	885568.0	4776339.0	trial_10
5	chromosome_14	2723778.0	ChCC-v11030681m.g	2726959.0	9450.0	2722234.0	2717509.0	404130.0	2723777.0	trial_10
6	chromosome_02	4741905.0	intergenic	4741905.0	1.0	4741904.0	4741904.0	3778378.0	4741904.0	trial_10
7	chromosome_14	611050.0	ChCC-v11030066m.g	616312.0	6482.0	613071.0	609830.0	2513293.0	611049.0	trial_10
8	chromosome_12	4034735.0	ChCC-v11025951m.g	4043581.0	10363.0	4038399.0	4033218.0	131879.0	4034734.0	trial_10
9	chromosome_04	117783.0	ChCC-v11009443m.g	128295.0	12245.0	122172.0	116050.0	1502896.0	117782.0	trial_10
10	chromosome_09	7824841.0	intergenic	7824841.0	1.0	7824840.0	7824840.0	3007691.0	7824840.0	trial_10
11	chromosome_12	6998478.0	ChCC-v11027078m.g	7001104.0	3899.0	6999154.0	6997205.0	71019.0	6998477.0	trial_10
12	chromosome_05	1866692.0	ChCC-v11011115m.g	1880540.0	14181.0	1873449.0	1866359.0	102476.0	1866691.0	trial_10
0	chromosome_17	6774008.0	ChCC-v11037196m.g	6775298.0	5940.0	6772328.0	6769358.0	2798106.0	6774007.0	trial_11
1	chromosome_04	1774408.0	ChCC-v11009879m.g	1774799.0	3143.0	1773227.0	1771656.0	148159.0	1774407.0	trial_11
2	chromosome_14	3963728.0	ChCC-v11031097m.g	3974339.0	10751.0	3968963.0	3963588.0	36343.0	3963727.0	trial_11
3	chromosome_12	8990220.0	ChCC-v11027735m.g	8994374.0	7580.0	8990584.0	8986794.0	383113.0	8990219.0	trial_11
4	chromosome_16	5047906.0	ChCC-v11033991m.g	5050498.0	5227.0	5047884.0	5045271.0	235897.0	5047905.0	trial_11
5	chromosome_06	794151.0	ChCC-v11011882m.g	801648.0	7742.0	797777.0	793906.0	1602372.0	794150.0	trial_11
6	chromosome_02	836203.0	intergenic	836203.0	1.0	836202.0	836202.0	7684080.0	836202.0	trial_11
7	chromosome_13	4271528.0	ChCC-v11029568m.g	4275811.0	11919.0	4269851.0	4263892.0	3991430.0	4271527.0	trial_11
9	chromosome_15	185699.0	ChCC-v11031204m.g	201295.0	17124.0	192733.0	184171.0	5232126.0	185698.0	trial_11
11	chromosome_01	923972.0	intergenic	923972.0	1.0	923971.0	923971.0	758928.0	923971.0	trial_11
12	chromosome_16	852788.0	intergenic	852788.0	1.0	852787.0	852787.0	17175.0	852787.0	trial_11
0	chromosome_05	806823.0	intergenic	806823.0	1.0	806822.0	806822.0	109474.0	806822.0	trial_12
1	chromosome_07	6215753.0	intergenic	6215753.0	1.0	6215752.0	6215752.0	888672.0	6215752.0	trial_12
2	chromosome_12	4382490.0	ChCC-v11026115m.g	4385678.0	6214.0	4382571.0	4379464.0	212293.0	4382489.0	trial_12
3	chromosome_09	3823918.0	ChCC-v11019756m.g	3828659.0	14742.0	3821288.0	3813917.0	344472.0	3823917.0	trial_12
4	chromosome_09	4844425.0	ChCC-v11020016m.g	4846970.0	2610.0	4845665.0	4844360.0	28516.0	4844424.0	trial_12
6	chromosome_16	6617771.0	ChCC-v11034530m.g	6626155.0	14563.0	6618873.0	6611592.0	388418.0	6617770.0	trial_12
7	chromosome_11	3718701.0	ChCC-v11024136m.g	3723523.0	9865.0	3718590.0	3713658.0	2662559.0	3718700.0	trial_12
9	chromosome_17	2468948.0	ChCC-v11035878m.g	2475163.0	8320.0	2471003.0	2466843.0	15277.0	2468947.0	trial_12
10	chromosome_07	1007360.0	intergenic	1007360.0	1.0	1007359.0	1007359.0	760533.0	1007359.0	trial_12
11	chromosome_06	5699524.0	ChCC-v11013715m.g	5704414.0	6979.0	5700924.0	5697435.0	1497484.0	5699523.0	trial_12
12	chromosome_04	999975.0	intergenic	999975.0	1.0	999974.0	999974.0	625094.0	999974.0	trial_12
0	chromosome_01	4388840.0	ChCC-v11001455m.g	4398263.0	9517.0	4393504.0	4388746.0	1067954.0	4388839.0	trial_13
1	chromosome_11	136977.0	ChCC-v11023068m.g	140909.0	4971.0	138423.0	135938.0	917608.0	136976.0	trial_13
2	chromosome_14	4012147.0	ChCC-v11031115m.g	4040273.0	34602.0	4022972.0	4005671.0	17666.0	4012146.0	trial_13
3	chromosome_12	8827669.0	ChCC-v11027668m.g	8828563.0	4018.0	8826554.0	8824545.0	547143.0	8827668.0	trial_13
4	chromosome_17	3198207.0	ChCC-v11036105m.g	3201525.0	5208.0	3198921.0	3196317.0	743195.0	3198206.0	trial_13
5	chromosome_14	2419418.0	ChCC-v11030566m.g	2427816.0	9800.0	2422916.0	2418016.0	703448.0	2419417.0	trial_13
7	chromosome_04	3975235.0	ChCC-v11010547m.g	3980611.0	7729.0	3976746.0	3972882.0	319432.0	3975234.0	trial_13
8	chromosome_11	2570544.0	ChCC-v11023861m.g	2570875.0	4400.0	2568675.0	2566475.0	1512644.0	2570543.0	trial_13
9	chromosome_04	3045428.0	ChCC-v11010258m.g	3054382.0	16082.0	3046341.0	3038300.0	591566.0	3045427.0	trial_13
10	chromosome_02	8539164.0	ChCC-v11005992m.g	8540758.0	5395.0	8538060.0	8535363.0	17778.0	8539163.0	trial_13
11	chromosome_01	5266088.0	ChCC-v11001792m.g	5266857.0	8882.0	5262416.0	5257975.0	1720210.0	5266087.0	trial_13
12	chromosome_13	3146878.0	ChCC-v11029180m.g	3155397.0	13416.0	3148689.0	3141981.0	2870268.0	3146877.0	trial_13
0	chromosome_10	5889375.0	intergenic	5889375.0	1.0	5889374.0	5889374.0	1712233.0	5889374.0	trial_14
1	chromosome_15	1902905.0	intergenic	1902905.0	1.0	1902904.0	1902904.0	3521955.0	1902904.0	trial_14
2	chromosome_01	4231236.0	ChCC-v11001389m.g	4232235.0	3046.0	4230712.0	4229189.0	905162.0	4231235.0	trial_14
3	chromosome_06	6666723.0	ChCC-v11014011m.g	6668855.0	15719.0	6660995.0	6653136.0	537413.0	6666722.0	trial_14
4	chromosome_14	2712148.0	ChCC-v11030678m.g	2713906.0	9959.0	2708926.0	2703947.0	417438.0	2712147.0	trial_14
5	chromosome_17	68642.0	ChCC-v11035048m.g	70264.0	8821.0	65853.0	61443.0	2389873.0	68641.0	trial_14
6	chromosome_04	3280375.0	intergenic	3280375.0	1.0	3280374.0	3280374.0	376940.0	3280374.0	trial_14
7	chromosome_16	3669711.0	intergenic	3669711.0	1.0	3669710.0	3669710.0	944511.0	3669710.0	trial_14
8	chromosome_05	2732390.0	ChCC-v11011387m.g	2736055.0	4188.0	2733961.0	2731867.0	758036.0	2732389.0	trial_14
10	chromosome_16	6486913.0	ChCC-v11034490m.g	6493113.0	9865.0	6488180.0	6483248.0	519111.0	6486912.0	trial_14
11	chromosome_03	5059776.0	ChCC-v11007806m.g	5062813.0	19831.0	5052897.0	5042982.0	1869088.0	5059775.0	trial_14
12	chromosome_09	4758853.0	ChCC-v11019988m.g	4772802.0	14259.0	4765672.0	4758543.0	51477.0	4758852.0	trial_14
0	chromosome_10	5009363.0	ChCC-v11022464m.g	5013814.0	5892.0	5010868.0	5007922.0	833727.0	5009362.0	trial_15
2	chromosome_12	8781680.0	ChCC-v11027650m.g	8785037.0	3702.0	8783186.0	8781335.0	590511.0	8781679.0	trial_15
3	chromosome_07	5073371.0	ChCC-v11016640m.g	5079529.0	8615.0	5075221.0	5070914.0	251859.0	5073370.0	trial_15
4	chromosome_15	1080128.0	ChCC-v11031476m.g	1082346.0	5068.0	1079812.0	1077278.0	4345047.0	1080127.0	trial_15
5	chromosome_16	6525226.0	ChCC-v11034503m.g	6528127.0	11914.0	6522170.0	6516213.0	485121.0	6525225.0	trial_15
7	chromosome_04	373300.0	intergenic	373300.0	1.0	373299.0	373299.0	1251769.0	373299.0	trial_15
8	chromosome_05	713808.0	ChCC-v11010784m.g	721971.0	9206.0	717368.0	712765.0	20020.0	713807.0	trial_15
9	chromosome_09	1556857.0	ChCC-v11018995m.g	1557887.0	4193.0	1555790.0	1553694.0	158780.0	1556856.0	trial_15
12	chromosome_16	4809779.0	ChCC-v11033911m.g	4810906.0	2529.0	4809641.0	4808377.0	195420.0	4809778.0	trial_15
0	chromosome_15	510139.0	ChCC-v11031297m.g	513748.0	4754.0	511371.0	508994.0	4913488.0	510138.0	trial_16
1	chromosome_07	5099232.0	intergenic	5099232.0	1.0	5099231.0	5099231.0	227849.0	5099231.0	trial_16
2	chromosome_01	5999071.0	ChCC-v11002061m.g	6003330.0	5955.0	6000352.0	5997375.0	982274.0	5999070.0	trial_16
3	chromosome_17	2169529.0	intergenic	2169529.0	1.0	2169528.0	2169528.0	286198.0	2169528.0	trial_16
4	chromosome_13	3460233.0	ChCC-v11029302m.g	3462760.0	5106.0	3460207.0	3457654.0	3181786.0	3460232.0	trial_16
6	chromosome_01	5977028.0	intergenic	5977028.0	1.0	5977027.0	5977027.0	1005599.0	5977027.0	trial_16
7	chromosome_14	852287.0	ChCC-v11030123m.g	857875.0	11165.0	852292.0	846710.0	2274072.0	852286.0	trial_16
11	chromosome_16	3253672.0	ChCC-v11033419m.g	3253866.0	431.0	3253650.0	3253435.0	1360571.0	3253671.0	trial_16
12	chromosome_04	3232722.0	ChCC-v11010328m.g	3233342.0	7576.0	3229554.0	3225766.0	427760.0	3232721.0	trial_16
0	chromosome_13	3364488.0	ChCC-v11029246m.g	3379580.0	16353.0	3371403.0	3363227.0	3092982.0	3364487.0	trial_17
1	chromosome_06	1404235.0	ChCC-v11012090m.g	1405601.0	3320.0	1403941.0	1402281.0	996208.0	1404234.0	trial_17
2	chromosome_10	3402489.0	intergenic	3402489.0	1.0	3402488.0	3402488.0	774653.0	3402488.0	trial_17
3	chromosome_14	2865676.0	ChCC-v11030738m.g	2867353.0	8269.0	2863218.0	2859084.0	263146.0	2865675.0	trial_17
4	chromosome_06	8805144.0	ChCC-v11014767m.g	8809780.0	16565.0	8801497.0	8793215.0	1321145.0	8805143.0	trial_17
5	chromosome_14	3130594.0	intergenic	3130594.0	1.0	3130593.0	3130593.0	4229.0	3130593.0	trial_17
6	chromosome_17	2495633.0	ChCC-v11035891m.g	2499545.0	6091.0	2496499.0	2493454.0	40773.0	2495632.0	trial_17
7	chromosome_09	3577747.0	ChCC-v11019690m.g	3593009.0	16907.0	3584555.0	3576102.0	581205.0	3577746.0	trial_17
8	chromosome_11	1494560.0	ChCC-v11023472m.g	1495459.0	5109.0	1492904.0	1490350.0	436873.0	1494559.0	trial_17
9	chromosome_10	2521148.0	ChCC-v11021601m.g	2526210.0	5098.0	2523661.0	2521112.0	1653480.0	2521147.0	trial_17
11	chromosome_01	2409628.0	ChCC-v11000725m.g	2413323.0	4994.0	2410826.0	2408329.0	914724.0	2409627.0	trial_17
12	chromosome_16	7084656.0	ChCC-v11034688m.g	7085443.0	2892.0	7083997.0	7082551.0	76706.0	7084655.0	trial_17
0	chromosome_11	1863772.0	ChCC-v11023601m.g	1870039.0	16406.0	1861836.0	1853633.0	805805.0	1863771.0	trial_18
1	chromosome_08	586518.0	ChCC-v11017274m.g	591874.0	11652.0	586048.0	580222.0	3304723.0	586517.0	trial_18
2	chromosome_02	3172452.0	ChCC-v11003977m.g	3175731.0	4868.0	3173297.0	3170863.0	5346985.0	3172451.0	trial_18
3	chromosome_16	5044336.0	ChCC-v11033989m.g	5044804.0	2954.0	5043327.0	5041850.0	240454.0	5044335.0	trial_18
4	chromosome_04	2806595.0	ChCC-v11010175m.g	2814924.0	10367.0	2809740.0	2804557.0	354965.0	2806594.0	trial_18
5	chromosome_06	4955772.0	ChCC-v11013402m.g	4959820.0	8146.0	4955747.0	4951674.0	2242661.0	4955771.0	trial_18
6	chromosome_01	6899230.0	ChCC-v11002384m.g	6901509.0	2890.0	6900064.0	6898619.0	82562.0	6899229.0	trial_18
7	chromosome_16	3795561.0	ChCC-v11033574m.g	3799109.0	8009.0	3795104.0	3791100.0	819117.0	3795560.0	trial_18
8	chromosome_16	5464053.0	ChCC-v11034143m.g	5484380.0	43803.0	5462478.0	5440577.0	178697.0	5464052.0	trial_18
9	chromosome_13	72519.0	ChCC-v11028104m.g	74358.0	3086.0	72815.0	71272.0	205606.0	72518.0	trial_18
10	chromosome_11	2748197.0	ChCC-v11023911m.g	2752771.0	6329.0	2749606.0	2746442.0	1693575.0	2748196.0	trial_18
11	chromosome_09	2935218.0	ChCC-v11019461m.g	2938253.0	12045.0	2932230.0	2926208.0	1233530.0	2935217.0	trial_18
