	chromosome	end	gene	gene_end	gene_length	gene_midpoint	gene_start	min_distance_to_mutations	start	trial
14	chromosome_14	971908.0	ChCC-v11030153m.g	979024.0	8005.0	975021.0	971019.0	363819.0	971907.0	trial_2
15	chromosome_02	6160531.0	intergenic	6160531.0	1.0	6160530.0	6160530.0	229784.0	6160530.0	trial_2
16	chromosome_16	372714.0	intergenic	372714.0	1.0	372713.0	372713.0	4541916.0	372713.0	trial_2
17	chromosome_16	4272457.0	ChCC-v11033737m.g	4275768.0	3400.0	4274068.0	4272368.0	640561.0	4272456.0	trial_2
18	chromosome_06	4553371.0	ChCC-v11013234m.g	4555860.0	3670.0	4554025.0	4552190.0	251650.0	4553370.0	trial_2
19	chromosome_17	4963932.0	intergenic	4963932.0	1.0	4963931.0	4963931.0	1904209.0	4963931.0	trial_2
20	chromosome_03	5086171.0	ChCC-v11007820m.g	5091328.0	5327.0	5088664.0	5086001.0	608336.0	5086170.0	trial_2
21	chromosome_11	2038630.0	intergenic	2038630.0	1.0	2038629.0	2038629.0	408316.0	2038629.0	trial_2
22	chromosome_11	1181830.0	ChCC-v11023384m.g	1184561.0	6406.0	1181358.0	1178155.0	1265587.0	1181829.0	trial_2
24	chromosome_09	3919263.0	ChCC-v11019772m.g	3919561.0	4248.0	3917437.0	3915313.0	824127.0	3919262.0	trial_2
25	chromosome_08	1314628.0	intergenic	1314628.0	1.0	1314627.0	1314627.0	2184964.0	1314627.0	trial_2
26	chromosome_01	2551480.0	ChCC-v11000796m.g	2566114.0	19287.0	2556470.0	2546827.0	240555.0	2551479.0	trial_2
1	chromosome_13	4218415.0	ChCC-v11029542m.g	4219162.0	1015.0	4218654.0	4218147.0	2029823.0	4218414.0	trial_3
2	chromosome_10	5956538.0	ChCC-v11022762m.g	5961446.0	6371.0	5958260.0	5955075.0	451980.0	5956537.0	trial_3
4	chromosome_02	6831069.0	ChCC-v11005303m.g	6836581.0	8007.0	6832577.0	6828574.0	248001.0	6831068.0	trial_3
7	chromosome_17	5360765.0	ChCC-v11036840m.g	5365823.0	15007.0	5358319.0	5350816.0	2298597.0	5360764.0	trial_3
8	chromosome_12	6439692.0	ChCC-v11026929m.g	6442433.0	7890.0	6438488.0	6434543.0	60487.0	6439691.0	trial_3
9	chromosome_16	7054516.0	ChCC-v11034677m.g	7056048.0	6367.0	7052864.0	7049681.0	885758.0	7054515.0	trial_3
11	chromosome_16	6335851.0	intergenic	6335851.0	1.0	6335850.0	6335850.0	168744.0	6335850.0	trial_3
12	chromosome_14	2687378.0	ChCC-v11030663m.g	2691794.0	6622.0	2688483.0	2685172.0	2077281.0	2687377.0	trial_3
13	chromosome_01	1619688.0	ChCC-v11000434m.g	1634495.0	15493.0	1626748.0	1619002.0	689167.0	1619687.0	trial_3
14	chromosome_04	3308542.0	ChCC-v11010343m.g	3310809.0	10167.0	3305725.0	3300642.0	561513.0	3308541.0	trial_3
15	chromosome_06	3281333.0	intergenic	3281333.0	1.0	3281332.0	3281332.0	820044.0	3281332.0	trial_3
16	chromosome_02	4458657.0	ChCC-v11004401m.g	4463313.0	4694.0	4460966.0	4458619.0	488709.0	4458656.0	trial_3
17	chromosome_06	7032507.0	ChCC-v11014110m.g	7032915.0	10561.0	7027634.0	7022354.0	245615.0	7032506.0	trial_3
18	chromosome_03	7609779.0	intergenic	7609779.0	1.0	7609778.0	7609778.0	1138840.0	7609778.0	trial_3
19	chromosome_03	2508967.0	ChCC-v11006889m.g	2509044.0	4517.0	2506785.0	2504527.0	301996.0	2508966.0	trial_3
20	chromosome_10	3962332.0	ChCC-v11022113m.g	3965460.0	23241.0	3953839.0	3942219.0	420251.0	3962331.0	trial_3
21	chromosome_08	1439262.0	ChCC-v11017519m.g	1448169.0	12170.0	1442084.0	1435999.0	2057507.0	1439261.0	trial_3
22	chromosome_11	1642359.0	intergenic	1642359.0	1.0	1642358.0	1642358.0	804587.0	1642358.0	trial_3
23	chromosome_14	973175.0	ChCC-v11030153m.g	979024.0	8005.0	975021.0	971019.0	363819.0	973174.0	trial_3
24	chromosome_04	4035565.0	ChCC-v11010557m.g	4039145.0	8400.0	4034945.0	4030745.0	1290733.0	4035564.0	trial_3
25	chromosome_09	7556647.0	intergenic	7556647.0	1.0	7556646.0	7556646.0	4463336.0	7556646.0	trial_3
26	chromosome_07	5453515.0	ChCC-v11016785m.g	5456930.0	7419.0	5453220.0	5449511.0	526883.0	5453514.0	trial_3
0	chromosome_04	902972.0	intergenic	902972.0	1.0	902971.0	902971.0	289247.0	902971.0	trial_4
1	chromosome_12	9415463.0	ChCC-v11027913m.g	9419618.0	5162.0	9417037.0	9414456.0	3039036.0	9415462.0	trial_4
2	chromosome_10	4499145.0	ChCC-v11022296m.g	4502958.0	5605.0	4500155.0	4497353.0	126065.0	4499144.0	trial_4
3	chromosome_06	3898003.0	ChCC-v11013071m.g	3900608.0	4948.0	3898134.0	3895660.0	404241.0	3898002.0	trial_4
4	chromosome_09	6154735.0	intergenic	6154735.0	1.0	6154734.0	6154734.0	3061424.0	6154734.0	trial_4
6	chromosome_11	2395633.0	ChCC-v11023803m.g	2408210.0	18033.0	2399193.0	2390177.0	47752.0	2395632.0	trial_4
7	chromosome_14	1268040.0	ChCC-v11030241m.g	1271836.0	4166.0	1269753.0	1267670.0	658551.0	1268039.0	trial_4
8	chromosome_07	2268653.0	ChCC-v11015633m.g	2272733.0	6425.0	2269520.0	2266308.0	326326.0	2268652.0	trial_4
9	chromosome_09	4613963.0	ChCC-v11019944m.g	4616042.0	4574.0	4613755.0	4611468.0	1520445.0	4613962.0	trial_4
10	chromosome_10	1319192.0	ChCC-v11021150m.g	1328855.0	9851.0	1323929.0	1319004.0	825107.0	1319191.0	trial_4
11	chromosome_11	2547397.0	ChCC-v11023853m.g	2547414.0	1356.0	2546736.0	2546058.0	99791.0	2547396.0	trial_4
13	chromosome_02	1491315.0	intergenic	1491315.0	1.0	1491314.0	1491314.0	115985.0	1491314.0	trial_4
14	chromosome_17	768588.0	ChCC-v11035303m.g	774530.0	8779.0	770140.0	765751.0	1405253.0	768587.0	trial_4
15	chromosome_01	1875282.0	intergenic	1875282.0	1.0	1875281.0	1875281.0	440634.0	1875281.0	trial_4
16	chromosome_01	7136097.0	ChCC-v11002471m.g	7139177.0	5757.0	7136298.0	7133420.0	466502.0	7136096.0	trial_4
17	chromosome_16	881755.0	ChCC-v11032564m.g	883679.0	3545.0	881906.0	880134.0	4032723.0	881754.0	trial_4
18	chromosome_07	341132.0	ChCC-v11014924m.g	349633.0	11985.0	343640.0	337648.0	329214.0	341131.0	trial_4
19	chromosome_08	1739745.0	intergenic	1739745.0	1.0	1739744.0	1739744.0	1759847.0	1739744.0	trial_4
20	chromosome_14	3252377.0	intergenic	3252377.0	1.0	3252376.0	3252376.0	2641174.0	3252376.0	trial_4
21	chromosome_11	3335935.0	ChCC-v11024021m.g	3336135.0	15132.0	3328569.0	3321003.0	255878.0	3335934.0	trial_4
22	chromosome_06	149833.0	intergenic	149833.0	1.0	149832.0	149832.0	425082.0	149832.0	trial_4
23	chromosome_07	2213957.0	ChCC-v11015616m.g	2218304.0	5447.0	2215580.0	2212857.0	380266.0	2213956.0	trial_4
24	chromosome_17	3490273.0	ChCC-v11036259m.g	3492537.0	2464.0	3491305.0	3490073.0	431583.0	3490272.0	trial_4
26	chromosome_06	8223307.0	ChCC-v11014544m.g	8224821.0	5632.0	8222005.0	8219189.0	265547.0	8223306.0	trial_4
0	chromosome_01	1927715.0	ChCC-v11000540m.g	1931146.0	13566.0	1924363.0	1917580.0	391552.0	1927714.0	trial_5
2	chromosome_04	3983588.0	ChCC-v11010548m.g	3986481.0	5864.0	3983549.0	3980617.0	1239337.0	3983587.0	trial_5
3	chromosome_11	1841021.0	ChCC-v11023595m.g	1841056.0	1243.0	1840434.0	1839813.0	606511.0	1841020.0	trial_5
4	chromosome_06	2663379.0	ChCC-v11012526m.g	2665564.0	6979.0	2662074.0	2658585.0	200786.0	2663378.0	trial_5
6	chromosome_06	7560237.0	ChCC-v11014310m.g	7562030.0	4147.0	7559956.0	7557883.0	286707.0	7560236.0	trial_5
8	chromosome_09	1278632.0	ChCC-v11018909m.g	1290783.0	13811.0	1283877.0	1276972.0	515877.0	1278631.0	trial_5
9	chromosome_13	4549367.0	ChCC-v11029667m.g	4557991.0	9815.0	4553083.0	4548176.0	2364252.0	4549366.0	trial_5
10	chromosome_08	342798.0	ChCC-v11017207m.g	342964.0	5201.0	340363.0	337763.0	3159228.0	342797.0	trial_5
11	chromosome_07	230059.0	intergenic	230059.0	1.0	230058.0	230058.0	215632.0	230058.0	trial_5
15	chromosome_06	4603999.0	intergenic	4603999.0	1.0	4603998.0	4603998.0	301623.0	4603998.0	trial_5
16	chromosome_09	186871.0	intergenic	186871.0	1.0	186870.0	186870.0	138707.0	186870.0	trial_5
17	chromosome_11	926509.0	ChCC-v11023320m.g	927453.0	8639.0	923133.0	918814.0	1523812.0	926508.0	trial_5
21	chromosome_11	1604507.0	intergenic	1604507.0	1.0	1604506.0	1604506.0	842439.0	1604506.0	trial_5
22	chromosome_17	1928596.0	ChCC-v11035660m.g	1932178.0	4941.0	1929707.0	1927237.0	245686.0	1928595.0	trial_5
23	chromosome_08	721563.0	ChCC-v11017322m.g	722020.0	11795.0	716122.0	710225.0	2783469.0	721562.0	trial_5
24	chromosome_14	2629000.0	ChCC-v11030640m.g	2630861.0	8836.0	2626443.0	2622025.0	2015241.0	2628999.0	trial_5
25	chromosome_03	3596884.0	intergenic	3596884.0	1.0	3596883.0	3596883.0	292232.0	3596883.0	trial_5
26	chromosome_02	8603751.0	intergenic	8603751.0	1.0	8603750.0	8603750.0	2019174.0	8603750.0	trial_5
1	chromosome_02	933133.0	ChCC-v11003140m.g	934613.0	3802.0	932712.0	930811.0	674587.0	933132.0	trial_6
2	chromosome_09	3991391.0	intergenic	3991391.0	1.0	3991390.0	3991390.0	898080.0	3991390.0	trial_6
3	chromosome_12	6539070.0	ChCC-v11026957m.g	6539524.0	5580.0	6536734.0	6533944.0	158733.0	6539069.0	trial_6
5	chromosome_13	2036853.0	intergenic	2036853.0	1.0	2036852.0	2036852.0	86050.0	2036852.0	trial_6
6	chromosome_06	3063239.0	ChCC-v11012706m.g	3067976.0	5259.0	3065346.0	3062717.0	604058.0	3063238.0	trial_6
7	chromosome_01	4233034.0	intergenic	4233034.0	1.0	4233033.0	4233033.0	799047.0	4233033.0	trial_6
10	chromosome_01	7392700.0	ChCC-v11002522m.g	7396123.0	5157.0	7393544.0	7390966.0	209256.0	7392699.0	trial_6
14	chromosome_04	3003816.0	ChCC-v11010243m.g	3017052.0	16083.0	3009010.0	3000969.0	264798.0	3003815.0	trial_6
15	chromosome_11	2036540.0	ChCC-v11023657m.g	2038616.0	5044.0	2036094.0	2033572.0	410851.0	2036539.0	trial_6
17	chromosome_14	1501814.0	ChCC-v11030315m.g	1511084.0	9817.0	1506175.0	1501267.0	894973.0	1501813.0	trial_6
18	chromosome_14	3790944.0	ChCC-v11031029m.g	3793098.0	16872.0	3784662.0	3776226.0	3173460.0	3790943.0	trial_6
20	chromosome_10	2507992.0	ChCC-v11021599m.g	2521045.0	20251.0	2510919.0	2500794.0	361883.0	2507991.0	trial_6
22	chromosome_10	1774316.0	ChCC-v11021322m.g	1774503.0	1125.0	1773940.0	1773378.0	375096.0	1774315.0	trial_6
24	chromosome_17	115404.0	intergenic	115404.0	1.0	115403.0	115403.0	2059990.0	115403.0	trial_6
25	chromosome_09	3559749.0	ChCC-v11019684m.g	3562274.0	6586.0	3558981.0	3555688.0	465671.0	3559748.0	trial_6
26	chromosome_09	32829.0	ChCC-v11018487m.g	35910.0	5381.0	33219.0	30529.0	14944.0	32828.0	trial_6
0	chromosome_03	6798074.0	ChCC-v11008579m.g	6801715.0	4736.0	6799347.0	6796979.0	328409.0	6798073.0	trial_7
1	chromosome_04	469084.0	ChCC-v11009548m.g	472474.0	5744.0	469602.0	466730.0	144122.0	469083.0	trial_7
3	chromosome_04	3663714.0	ChCC-v11010444m.g	3667676.0	6517.0	3664417.0	3661159.0	920205.0	3663713.0	trial_7
4	chromosome_16	2246813.0	ChCC-v11033050m.g	2248498.0	7850.0	2244573.0	2240648.0	2670056.0	2246812.0	trial_7
5	chromosome_08	3461296.0	ChCC-v11018105m.g	3462940.0	13232.0	3456324.0	3449708.0	43267.0	3461295.0	trial_7
6	chromosome_11	1873338.0	ChCC-v11023604m.g	1876564.0	3284.0	1874922.0	1873280.0	572023.0	1873337.0	trial_7
7	chromosome_17	6510273.0	ChCC-v11037102m.g	6512088.0	6410.0	6508883.0	6505678.0	3449161.0	6510272.0	trial_7
10	chromosome_11	3333775.0	ChCC-v11024021m.g	3336135.0	15132.0	3328569.0	3321003.0	255878.0	3333774.0	trial_7
11	chromosome_17	4009275.0	ChCC-v11036477m.g	4021165.0	15242.0	4013544.0	4005923.0	953822.0	4009274.0	trial_7
12	chromosome_02	218231.0	ChCC-v11002870m.g	219148.0	1982.0	218157.0	217166.0	1389142.0	218230.0	trial_7
13	chromosome_16	2306058.0	intergenic	2306058.0	1.0	2306057.0	2306057.0	2608572.0	2306057.0	trial_7
16	chromosome_04	2783252.0	ChCC-v11010168m.g	2783310.0	5890.0	2780365.0	2777420.0	36153.0	2783251.0	trial_7
17	chromosome_06	6168224.0	ChCC-v11013871m.g	6169983.0	8494.0	6165736.0	6161489.0	437827.0	6168223.0	trial_7
18	chromosome_04	1271713.0	ChCC-v11009732m.g	1275096.0	6277.0	1271957.0	1268819.0	424229.0	1271712.0	trial_7
19	chromosome_12	9054320.0	ChCC-v11027760m.g	9054631.0	4662.0	9052300.0	9049969.0	2674299.0	9054319.0	trial_7
21	chromosome_06	7873862.0	intergenic	7873862.0	1.0	7873861.0	7873861.0	82597.0	7873861.0	trial_7
22	chromosome_07	5203771.0	ChCC-v11016689m.g	5205518.0	5598.0	5202719.0	5199920.0	777384.0	5203770.0	trial_7
24	chromosome_01	7764481.0	ChCC-v11002634m.g	7765790.0	3839.0	7763870.0	7761951.0	96801.0	7764480.0	trial_7
25	chromosome_01	2730640.0	ChCC-v11000857m.g	2731939.0	5920.0	2728979.0	2726019.0	138202.0	2730639.0	trial_7
0	chromosome_06	1561626.0	ChCC-v11012144m.g	1564439.0	4526.0	1562176.0	1559913.0	899112.0	1561625.0	trial_8
2	chromosome_06	1281725.0	intergenic	1281725.0	1.0	1281724.0	1281724.0	706810.0	1281724.0	trial_8
3	chromosome_14	415015.0	intergenic	415015.0	1.0	415014.0	415014.0	34417.0	415014.0	trial_8
7	chromosome_06	5144086.0	ChCC-v11013492m.g	5148803.0	5912.0	5145847.0	5142891.0	843472.0	5144085.0	trial_8
8	chromosome_07	6267988.0	ChCC-v11017063m.g	6272744.0	7097.0	6269195.0	6265647.0	218357.0	6267987.0	trial_8
12	chromosome_11	377720.0	ChCC-v11023139m.g	382429.0	10046.0	377406.0	372383.0	2069539.0	377719.0	trial_8
13	chromosome_09	5672087.0	ex.ChCC-v11020285m.g	5691435.0	22166.0	5680352.0	5669269.0	2587042.0	5672086.0	trial_8
15	chromosome_03	6605901.0	ChCC-v11008461m.g	6609761.0	5141.0	6607190.0	6604620.0	136252.0	6605900.0	trial_8
17	chromosome_11	2509522.0	ChCC-v11023838m.g	2509958.0	3353.0	2508281.0	2506605.0	61336.0	2509521.0	trial_8
19	chromosome_14	90093.0	intergenic	90093.0	1.0	90092.0	90092.0	359339.0	90092.0	trial_8
20	chromosome_03	3943586.0	ChCC-v11007397m.g	3951308.0	8072.0	3947272.0	3943236.0	58157.0	3943585.0	trial_8
21	chromosome_12	6013431.0	intergenic	6013431.0	1.0	6013430.0	6013430.0	364571.0	6013430.0	trial_8
22	chromosome_04	740770.0	intergenic	740770.0	1.0	740769.0	740769.0	127045.0	740769.0	trial_8
23	chromosome_02	7049093.0	ChCC-v11005405m.g	7055404.0	10549.0	7050129.0	7044855.0	465553.0	7049092.0	trial_8
24	chromosome_07	5545828.0	ChCC-v11016821m.g	5550647.0	5153.0	5548070.0	5545494.0	432033.0	5545827.0	trial_8
25	chromosome_01	4085797.0	ChCC-v11001326m.g	4095890.0	11441.0	4090169.0	4084449.0	941911.0	4085796.0	trial_8
26	chromosome_03	8225560.0	ChCC-v11009068m.g	8227909.0	3181.0	8226318.0	8224728.0	1755380.0	8225559.0	trial_8
0	chromosome_07	1180533.0	ChCC-v11015218m.g	1185598.0	6028.0	1182584.0	1179570.0	1168158.0	1180532.0	trial_9
1	chromosome_03	454123.0	intergenic	454123.0	1.0	454122.0	454122.0	956588.0	454122.0	trial_9
2	chromosome_04	688727.0	intergenic	688727.0	1.0	688726.0	688726.0	75002.0	688726.0	trial_9
3	chromosome_09	2657666.0	ChCC-v11019362m.g	2658273.0	3150.0	2656698.0	2655123.0	436612.0	2657665.0	trial_9
4	chromosome_03	7247764.0	ChCC-v11008705m.g	7247866.0	4397.0	7245667.0	7243469.0	774729.0	7247763.0	trial_9
6	chromosome_06	4962212.0	ChCC-v11013407m.g	4962539.0	1140.0	4961969.0	4961399.0	659594.0	4962211.0	trial_9
7	chromosome_03	7573028.0	ChCC-v11008836m.g	7576716.0	4006.0	7574713.0	7572710.0	1103775.0	7573027.0	trial_9
8	chromosome_13	4580483.0	ChCC-v11029669m.g	4585999.0	7165.0	4582416.0	4578834.0	2393585.0	4580482.0	trial_9
9	chromosome_10	912316.0	intergenic	912316.0	1.0	912315.0	912315.0	1236721.0	912315.0	trial_9
10	chromosome_14	791839.0	ChCC-v11030110m.g	805632.0	14033.0	798615.0	791599.0	187413.0	791838.0	trial_9
11	chromosome_13	1603857.0	ChCC-v11028628m.g	1604241.0	2780.0	1602851.0	1601461.0	520051.0	1603856.0	trial_9
13	chromosome_07	1787684.0	ChCC-v11015445m.g	1788362.0	2525.0	1787099.0	1785837.0	808747.0	1787683.0	trial_9
14	chromosome_13	2164326.0	ChCC-v11028848m.g	2168051.0	8464.0	2163819.0	2159587.0	25012.0	2164325.0	trial_9
15	chromosome_08	3173327.0	ChCC-v11018012m.g	3175928.0	8036.0	3171910.0	3167892.0	327681.0	3173326.0	trial_9
16	chromosome_09	7302225.0	intergenic	7302225.0	1.0	7302224.0	7302224.0	4208914.0	7302224.0	trial_9
17	chromosome_11	2086346.0	ChCC-v11023678m.g	2088550.0	5463.0	2085818.0	2083087.0	361127.0	2086345.0	trial_9
18	chromosome_10	3083221.0	ChCC-v11021855m.g	3087768.0	6885.0	3084325.0	3080883.0	44830.0	3083220.0	trial_9
19	chromosome_11	1618211.0	intergenic	1618211.0	1.0	1618210.0	1618210.0	828735.0	1618210.0	trial_9
20	chromosome_14	2733617.0	ChCC-v11030689m.g	2734198.0	8053.0	2730171.0	2726145.0	2118969.0	2733616.0	trial_9
21	chromosome_09	7680368.0	intergenic	7680368.0	1.0	7680367.0	7680367.0	4587057.0	7680367.0	trial_9
22	chromosome_11	866654.0	ChCC-v11023308m.g	870036.0	8013.0	866029.0	862023.0	1580916.0	866653.0	trial_9
23	chromosome_04	2963800.0	intergenic	2963800.0	1.0	2963799.0	2963799.0	219587.0	2963799.0	trial_9
25	chromosome_03	8028564.0	ChCC-v11008991m.g	8030810.0	6776.0	8027422.0	8024034.0	1556484.0	8028563.0	trial_9
26	chromosome_10	4043004.0	ChCC-v11022146m.g	4046415.0	13553.0	4039638.0	4032862.0	334452.0	4043003.0	trial_9
0	chromosome_08	3018577.0	intergenic	3018577.0	1.0	3018576.0	3018576.0	481015.0	3018576.0	trial_10
1	chromosome_01	5953847.0	ChCC-v11002054m.g	5956745.0	6288.0	5953601.0	5950457.0	450951.0	5953846.0	trial_10
2	chromosome_06	615310.0	intergenic	615310.0	1.0	615309.0	615309.0	40395.0	615309.0	trial_10
3	chromosome_03	1609596.0	ChCC-v11006568m.g	1621427.0	13933.0	1614460.0	1607494.0	203748.0	1609595.0	trial_10
4	chromosome_12	8567885.0	intergenic	8567885.0	1.0	8567884.0	8567884.0	2189883.0	8567884.0	trial_10
5	chromosome_03	7054543.0	intergenic	7054543.0	1.0	7054542.0	7054542.0	583604.0	7054542.0	trial_10
6	chromosome_01	3233419.0	intergenic	3233419.0	1.0	3233418.0	3233418.0	366237.0	3233418.0	trial_10
8	chromosome_04	3739871.0	intergenic	3739871.0	1.0	3739870.0	3739870.0	995658.0	3739870.0	trial_10
9	chromosome_03	5696399.0	intergenic	5696399.0	1.0	5696398.0	5696398.0	774540.0	5696398.0	trial_10
10	chromosome_17	3849660.0	ChCC-v11036440m.g	3851769.0	7308.0	3848115.0	3844461.0	788393.0	3849659.0	trial_10
